violation_id,violation_type,fine_amount,severity,accident_involved,average_speed,violation_date,violation_time,hour,day_name,month,year,time_period,is_weekend,driver_id,driver_age,age_group,driver_gender,license_type,previous_violations,offender_type,vehicle_id,vehicle_type,vehicle_brand,vehicle_age,fuel_type,city_name,state_name,area_name,road_type,latitude,longitude,risk_zone
V006349,Overspeeding,1677.0,Low,False,51.2,2025-10-22,20:43:00,20,Wednesday,10,2025,Evening,False,D03347,61,51+,Male,LMV,8,Habitual,VH01161,SUV,Toyota,13,EV,Chennai,Tamil Nadu,Chennai,Highway,19.997225657750096,77.9979872313653,High
V006350,No Helmet,807.32,Low,False,27.0,2025-05-31,17:32:00,17,Saturday,5,2025,Evening,True,D00546,38,36-50,Male,LMV-NT,0,First-time,VH04983,Auto,Piaggio,4,Diesel,Jaipur,Rajasthan,Jaipur,Arterial,20.00292822589975,77.99947483412639,Low
V006351,Signal Jumping,710.55,Medium,False,25.2,2024-05-18,18:39:00,18,Saturday,5,2024,Evening,True,D03660,63,51+,Male,LMV,1,Repeat,VH03400,Bike,KTM,8,Petrol,Bhopal,Madhya Pradesh,Bhopal,Arterial,20.002174953778212,77.9901943861353,Medium
V006352,Using Mobile,619.12,Medium,False,29.8,2025-04-18,15:23:00,15,Friday,4,2025,Afternoon,False,D04422,62,51+,Male,HMV,1,Repeat,VH02674,Bike,Honda,1,Petrol,Nagpur,Maharashtra,Sitabuldi,Intersection,21.14078944429736,79.08602445286537,High
V006353,Overspeeding,1544.54,Low,False,10.9,2024-05-07,15:33:00,15,Tuesday,5,2024,Afternoon,False,D03912,59,51+,Male,MCWG,1,Repeat,VH03386,Car,Toyota,7,Petrol,Chennai,Tamil Nadu,Chennai,Market,19.995184653268133,77.99699779476686,Medium
V006354,Overspeeding,1324.28,Medium,False,29.6,2025-03-19,16:16:00,16,Wednesday,3,2025,Afternoon,False,D02621,66,51+,Male,LMV-NT,1,Repeat,VH05250,Car,Toyota,3,Diesel,Nagpur,Maharashtra,Sonegaon,Residential,21.122897939929015,79.045028861011,High
V006355,Triple Riding,334.17,Medium,False,16.6,2025-12-08,08:29:00,8,Monday,12,2025,Morning,False,D02218,35,26-35,Male,HMV,0,First-time,VH01562,SUV,Mahindra,9,EV,Ahmedabad,Gujarat,Ahmedabad,Market,20.00473789455713,78.00493006810923,High
V006356,Triple Riding,202.63,Medium,False,37.5,2024-08-02,17:28:00,17,Friday,8,2024,Evening,False,D03175,20,18-25,Female,No License,1,Repeat,VH07930,Auto,Bajaj,11,CNG,Hyderabad,Telangana,Secunderabad,Arterial,17.469068764119267,78.51543832163335,Medium
V006357,Overspeeding,1431.01,Low,False,39.2,2025-08-17,12:54:00,12,Sunday,8,2025,Afternoon,True,D03947,68,51+,Male,MCWG,4,Habitual,VH07787,Bike,KTM,13,Petrol,Nagpur,Maharashtra,Manewada,Residential,21.136497095022616,79.12973604996643,Low
V006358,No Seatbelt,742.03,High,False,35.3,2025-09-11,20:13:00,20,Thursday,9,2025,Evening,False,D03052,26,26-35,Female,LMV-NT,1,Repeat,VH05544,Car,Hyundai,4,Petrol,Hyderabad,Telangana,Hitech City,Arterial,17.386500591909254,78.47663845392609,High
V006359,No Seatbelt,978.39,Low,False,33.5,2025-03-05,18:14:00,18,Wednesday,3,2025,Evening,False,D04268,49,36-50,Male,MCWG,1,Repeat,VH04901,Car,Maruti Suzuki,15,Diesel,Pune,Maharashtra,Swargate,Intersection,18.537404820951394,73.84352712604381,High
V006360,No Seatbelt,557.37,Low,False,35.9,2025-04-28,09:04:00,9,Monday,4,2025,Morning,False,D01168,53,51+,Male,No License,0,First-time,VH02978,Truck,Mahindra,1,EV,Mumbai,Maharashtra,Lower Parel,Arterial,19.02242539783784,72.84912271597562,Medium
V006361,Signal Jumping,859.28,Medium,False,26.5,2025-07-19,13:15:00,13,Saturday,7,2025,Afternoon,True,D03569,63,51+,Female,MCWOG,1,Repeat,VH06945,Bike,KTM,8,CNG,Hyderabad,Telangana,Secunderabad,Arterial,17.460123827680345,78.51644336272447,Medium
V006362,Using Mobile,1918.3,Low,False,51.7,2025-07-14,08:49:00,8,Monday,7,2025,Morning,False,D00957,65,51+,Male,LMV,0,First-time,VH01165,Truck,Tata,7,CNG,Delhi,Delhi,Saket,Arterial,28.558744301398626,77.2169334376772,Medium
V006363,Drunk Driving,4644.59,Low,False,26.1,2025-01-31,01:06:00,1,Friday,1,2025,Night,False,D02647,34,26-35,Male,MCWOG,3,Repeat,VH04637,Car,Mahindra,5,EV,Delhi,Delhi,Dwarka,Residential,28.584385903485824,77.04058035317797,High
V006364,No Helmet,254.39,Low,False,22.3,2025-05-20,15:26:00,15,Tuesday,5,2025,Afternoon,False,D03107,60,51+,Male,LMV-NT,0,First-time,VH07623,Bike,Bajaj,15,EV,Chennai,Tamil Nadu,Chennai,Arterial,19.997251646128504,78.00387752828514,Medium
V006365,Overspeeding,1284.32,Medium,False,24.7,2025-11-23,05:19:00,5,Sunday,11,2025,Night,True,D02254,60,51+,Male,LMV-NT,2,Repeat,VH02625,Car,Mahindra,11,Petrol,Delhi,Delhi,Laxmi Nagar,Market,28.627871629426537,77.28213228662372,Low
V006366,Overspeeding,1112.37,Medium,False,74.9,2025-08-15,07:46:00,7,Friday,8,2025,Morning,False,D01100,30,26-35,Female,LMV,3,Repeat,VH01484,SUV,Mahindra,3,Diesel,Bhopal,Madhya Pradesh,Bhopal,Highway,19.997336218162275,78.00000099248105,Medium
V006367,Document Expired,300.35,Low,False,39.8,2024-08-29,18:05:00,18,Thursday,8,2024,Evening,False,D03157,67,51+,Male,LMV-NT,0,First-time,VH01038,Bus,Eicher,3,EV,Nagpur,Maharashtra,Lakshmi Nagar,Residential,21.15325067597753,79.0414855959199,Low
V006368,Signal Jumping,815.37,Medium,False,56.9,2025-01-15,15:24:00,15,Wednesday,1,2025,Afternoon,False,D00469,50,36-50,Male,LMV,4,Habitual,VH00409,Car,Hyundai,14,EV,Mumbai,Maharashtra,Goregaon,Arterial,19.11224927404023,72.88314759976565,Low
V006369,No Helmet,584.51,Medium,False,93.9,2024-10-05,02:28:00,2,Saturday,10,2024,Night,True,D03114,23,18-25,Female,MCWOG,0,First-time,VH05549,Auto,Piaggio,5,Diesel,Bhopal,Madhya Pradesh,Bhopal,Highway,19.990607626238784,77.99686906522626,Low
V006370,No Helmet,966.74,Critical,False,38.1,2025-09-09,03:37:00,3,Tuesday,9,2025,Night,False,D04432,27,26-35,Male,LMV-NT,2,Repeat,VH04497,Auto,Piaggio,0,Petrol,Nagpur,Maharashtra,Khapri,Rural,21.191904704696665,79.08093558831102,Critical
V006371,Triple Riding,330.23,High,False,31.2,2024-03-01,00:27:00,0,Friday,3,2024,Night,False,D02531,47,36-50,Male,LMV-NT,3,Repeat,VH07765,Car,Maruti Suzuki,14,Diesel,Chennai,Tamil Nadu,Chennai,Residential,20.00494038676009,77.99051262386415,High
V006372,Wrong Side Driving,874.14,High,False,40.6,2025-07-06,19:32:00,19,Sunday,7,2025,Evening,True,D01796,69,51+,Female,MCWG,0,First-time,VH02637,Bike,Hero,15,Petrol,Ahmedabad,Gujarat,Ahmedabad,Rural,20.002351133754825,78.0089257218768,High
V006373,Overspeeding,1546.7,Medium,False,15.1,2025-12-19,17:22:00,17,Friday,12,2025,Evening,False,D04416,62,51+,Male,MCWOG,0,First-time,VH07902,Bus,Ashok Leyland,14,CNG,Lucknow,Uttar Pradesh,Lucknow,Residential,20.00240061043911,77.99430895366481,Low
V006374,Overspeeding,1302.14,Critical,False,7.1,2024-05-10,16:24:00,16,Friday,5,2024,Afternoon,False,D03664,33,26-35,Male,MCWOG,0,First-time,VH02767,Car,Honda,7,EV,Ahmedabad,Gujarat,Ahmedabad,Intersection,20.00996926720309,77.99771357926585,Critical
V006375,Overspeeding,1655.21,Low,False,59.4,2025-04-05,02:54:00,2,Saturday,4,2025,Night,True,D02203,34,26-35,Female,HMV,1,Repeat,VH07935,Bike,Bajaj,3,Petrol,Ahmedabad,Gujarat,Ahmedabad,Highway,20.009167146844447,77.99070920224517,High
V006376,Overspeeding,1379.38,Medium,False,16.1,2025-07-22,02:07:00,2,Tuesday,7,2025,Night,False,D01714,64,51+,Male,MCWOG,2,Repeat,VH03530,SUV,Toyota,12,EV,Delhi,Delhi,Pitampura,Residential,28.70530400209757,77.10807501342389,Medium
V006377,Overspeeding,1141.74,Medium,False,47.1,2024-04-19,00:39:00,0,Friday,4,2024,Night,False,D00033,45,36-50,Male,MCWOG,0,First-time,VH00340,Bike,Royal Enfield,3,Diesel,Bengaluru,Karnataka,Indiranagar,Arterial,12.984727088419131,77.57275099337409,High
V006378,Signal Jumping,658.51,Critical,False,51.1,2025-09-29,14:31:00,14,Monday,9,2025,Afternoon,False,D02394,40,36-50,Female,MCWOG,0,First-time,VH06028,Bike,Royal Enfield,9,Petrol,Hyderabad,Telangana,LB Nagar,Arterial,17.316837467492757,78.47987803267635,Critical
V006379,No Seatbelt,705.3,High,False,28.6,2025-09-24,19:11:00,19,Wednesday,9,2025,Evening,False,D01542,31,26-35,Male,LMV-NT,1,Repeat,VH07879,Bike,Hero,3,EV,Chennai,Tamil Nadu,Chennai,Intersection,19.992104743591163,78.004095843797,High
V006380,Overspeeding,1817.46,Low,False,52.5,2024-05-28,08:11:00,8,Tuesday,5,2024,Morning,False,D04386,54,51+,Male,HMV,0,First-time,VH05192,Car,Tata,3,EV,Mumbai,Maharashtra,Marine Drive,Coastal,18.943550980088222,72.82051164012721,Low
V006381,Signal Jumping,874.98,Low,False,56.5,2025-10-09,05:34:00,5,Thursday,10,2025,Night,False,D02111,42,36-50,Male,MCWG,5,Habitual,VH04067,Bus,Tata,12,Petrol,Hyderabad,Telangana,LB Nagar,Arterial,17.323630133146395,78.48031766345511,Low
V006382,No Seatbelt,250.64,High,False,17.8,2025-11-20,08:02:00,8,Thursday,11,2025,Morning,False,D01472,60,51+,Male,HMV,0,First-time,VH02684,Truck,Tata,9,Diesel,Mumbai,Maharashtra,Borivali,Residential,19.156119974764103,72.83077263102876,High
V006383,No Seatbelt,651.26,Critical,False,34.7,2025-04-13,17:04:00,17,Sunday,4,2025,Evening,True,D00211,57,51+,Male,MCWG,0,First-time,VH00986,Car,Mahindra,15,Petrol,Ahmedabad,Gujarat,Ahmedabad,Intersection,20.000068444832838,78.00232155446001,Critical
V006384,Wrong Side Driving,475.0,Medium,False,43.3,2024-12-25,07:26:00,7,Wednesday,12,2024,Morning,False,D01123,31,26-35,Male,MCWG,1,Repeat,VH03391,Car,Honda,7,Petrol,Nagpur,Maharashtra,Civil Lines,Residential,21.160108112387476,79.09671329240716,High
V006385,No Helmet,491.79,Low,False,32.1,2025-09-27,19:55:00,19,Saturday,9,2025,Evening,True,D02973,66,51+,Male,LMV,0,First-time,VH07226,Car,Honda,3,CNG,Bhopal,Madhya Pradesh,Bhopal,Arterial,19.993331686254745,78.00073099581152,Low
V006386,Signal Jumping,706.46,High,False,98.0,2025-10-26,21:21:00,21,Sunday,10,2025,Night,True,D01353,47,36-50,Male,LMV-NT,1,Repeat,VH04588,Bike,Bajaj,14,CNG,Mumbai,Maharashtra,Bandra-Worli,Highway,19.073390726957257,72.88397185104945,High
V006387,Signal Jumping,816.74,High,False,54.0,2025-08-06,12:59:00,12,Wednesday,8,2025,Afternoon,False,D03507,29,26-35,Female,MCWG,4,Habitual,VH03348,Car,Hyundai,10,Diesel,Bhopal,Madhya Pradesh,Bhopal,Arterial,19.997336288135514,78.00167515946026,High
V006388,Drunk Driving,2944.67,Medium,False,32.1,2025-07-08,06:44:00,6,Tuesday,7,2025,Morning,False,D04653,60,51+,Male,LMV,0,First-time,VH02187,Bike,Honda,14,Diesel,Nagpur,Maharashtra,Koradi Road,Arterial,21.161373723904436,79.07998073032313,Low
V006389,Overspeeding,1779.26,Medium,False,24.4,2025-07-03,01:31:00,1,Thursday,7,2025,Night,False,D00449,49,36-50,Male,No License,0,First-time,VH06025,Auto,Piaggio,15,CNG,Delhi,Delhi,Rohini,Residential,28.665702668538675,77.44372342333912,Low
V006390,Overspeeding,1784.29,Medium,False,59.6,2025-06-06,10:34:00,10,Friday,6,2025,Morning,False,D00944,42,36-50,Male,MCWOG,2,Repeat,VH04136,Truck,BharatBenz,2,Diesel,Bengaluru,Karnataka,Manyata Tech Park,Arterial,13.027309832113625,77.63780749628867,Medium
V006391,Wrong Side Driving,961.97,High,False,36.8,2025-03-24,00:50:00,0,Monday,3,2025,Night,False,D01763,62,51+,Male,MCWG,0,First-time,VH05671,Bike,Bajaj,0,Diesel,Pune,Maharashtra,Kharadi,Arterial,18.540753481400127,73.88606991000833,High
V006392,No Seatbelt,647.27,High,False,40.5,2025-07-07,08:51:00,8,Monday,7,2025,Morning,False,D04096,28,26-35,Male,MCWOG,1,Repeat,VH02551,Bike,Honda,5,Petrol,Hyderabad,Telangana,Secunderabad,Arterial,17.454185607683925,78.52508903143236,High
V006393,Overspeeding,1348.45,Medium,False,19.6,2024-03-07,20:01:00,20,Thursday,3,2024,Evening,False,D01762,67,51+,Male,No License,1,Repeat,VH05612,Bike,Hero,2,Diesel,Kolkata,West Bengal,Kolkata,Residential,20.002503562827812,78.00460127061856,High
V006394,Signal Jumping,577.56,Medium,False,28.5,2024-10-14,03:59:00,3,Monday,10,2024,Night,False,D00457,62,51+,Male,MCWG,8,Habitual,VH06402,Car,Toyota,7,CNG,Mumbai,Maharashtra,Marine Drive,Coastal,18.95215618091503,72.82664966448274,Medium
V006395,Wrong Side Driving,859.11,Critical,False,55.4,2025-02-20,20:28:00,20,Thursday,2,2025,Evening,False,D04544,29,26-35,Male,LMV,2,Repeat,VH05465,Bike,Bajaj,15,CNG,Hyderabad,Telangana,LB Nagar,Arterial,17.329768618345906,78.47952015451675,Critical
V006396,Signal Jumping,686.0,Medium,False,35.9,2025-09-29,00:24:00,0,Monday,9,2025,Night,False,D02005,50,36-50,Female,MCWG,1,Repeat,VH05125,Bike,Royal Enfield,9,EV,Mumbai,Maharashtra,Borivali,Residential,19.15151550252846,72.84748423625399,Medium
V006397,Document Expired,314.39,Critical,False,25.8,2024-03-16,19:56:00,19,Saturday,3,2024,Evening,True,D03579,48,36-50,Female,LMV,0,First-time,VH07141,Bus,Tata,3,Petrol,Delhi,Delhi,Rohini,Residential,28.675427483371212,77.44445161937573,Critical
V006398,Drunk Driving,2619.06,Medium,True,63.5,2025-02-12,11:55:00,11,Wednesday,2,2025,Morning,False,D02982,32,26-35,Male,MCWG,0,First-time,VH05671,Car,Mahindra,9,Petrol,Ahmedabad,Gujarat,Ahmedabad,Rural,19.99687561618518,77.99680807116388,Low
V006399,Overspeeding,1664.97,Low,False,32.0,2025-01-26,17:44:00,17,Sunday,1,2025,Evening,True,D01867,65,51+,Male,LMV,1,Repeat,VH07724,Bike,TVS,11,Diesel,Pune,Maharashtra,Shivajinagar,Intersection,18.507974577153533,73.83622246132192,Low
V006400,Wrong Side Driving,636.48,High,False,20.8,2025-06-06,20:56:00,20,Friday,6,2025,Evening,False,D02295,45,36-50,Male,No License,4,Habitual,VH00533,Car,Hyundai,5,EV,Kolkata,West Bengal,Kolkata,Residential,19.990698841888904,78.00214872979048,High
V006401,No Seatbelt,399.14,Low,False,43.3,2024-03-17,16:39:00,16,Sunday,3,2024,Afternoon,True,D01568,48,36-50,Male,LMV-NT,2,Repeat,VH05946,Bike,TVS,4,EV,Pune,Maharashtra,Pashan,Residential,18.57466742458851,73.84555031831196,Low
V006402,Overspeeding,1450.61,Low,False,59.6,2024-09-17,22:30:00,22,Tuesday,9,2024,Night,False,D02943,20,18-25,Female,LMV,1,Repeat,VH03966,Bus,Tata,2,Diesel,Kolkata,West Bengal,Kolkata,Highway,20.009361168026512,78.0067986495596,High
V006403,Triple Riding,202.53,Low,False,31.6,2025-12-26,08:36:00,8,Friday,12,2025,Morning,False,D04576,63,51+,Male,MCWG,4,Habitual,VH04128,Auto,Piaggio,4,Petrol,Jaipur,Rajasthan,Jaipur,Residential,20.00442700757254,77.9977267044227,High
V006404,Overspeeding,1574.7,Low,False,8.3,2024-11-16,13:28:00,13,Saturday,11,2024,Afternoon,True,D04913,28,26-35,Male,HMV,3,Repeat,VH06882,Car,Toyota,15,Petrol,Delhi,Delhi,Karol Bagh,Market,28.64492750686669,77.2373484044648,Low
V006405,Overspeeding,1895.4,Low,False,31.9,2025-10-06,08:57:00,8,Monday,10,2025,Morning,False,D00630,44,36-50,Male,LMV-NT,0,First-time,VH05007,Bike,TVS,6,Diesel,Hyderabad,Telangana,Charminar,Residential,17.358957363157877,78.56277261048496,High
V006406,Overspeeding,1302.4,Low,False,5.8,2025-03-04,00:33:00,0,Tuesday,3,2025,Night,False,D02453,60,51+,Male,HMV,1,Repeat,VH02389,Truck,Mahindra,13,CNG,Nagpur,Maharashtra,Jaripatka,Market,21.075176737603833,79.09134327762888,Medium
V006407,Signal Jumping,956.51,Medium,False,25.9,2025-04-15,14:36:00,14,Tuesday,4,2025,Afternoon,False,D04559,56,51+,Male,MCWG,1,Repeat,VH02222,Bus,Tata,7,EV,Jaipur,Rajasthan,Jaipur,Arterial,19.992536968118053,78.00628188855192,Low
V006408,Drunk Driving,2221.17,High,False,37.3,2024-01-01,03:05:00,3,Monday,1,2024,Night,False,D00332,46,36-50,Male,No License,0,First-time,VH05174,SUV,Toyota,10,EV,Nagpur,Maharashtra,Lakshmi Nagar,Residential,21.15419967312818,79.03699425747817,High
V006409,Using Mobile,1017.35,Medium,False,27.0,2025-10-16,06:10:00,6,Thursday,10,2025,Morning,False,D03308,44,36-50,Male,MCWG,1,Repeat,VH02790,Car,Honda,2,Petrol,Delhi,Delhi,Dwarka,Residential,28.59123907783979,77.046130611204,Medium
V006410,No Helmet,588.61,Critical,False,48.3,2025-01-20,19:08:00,19,Monday,1,2025,Evening,False,D03404,57,51+,Male,No License,0,First-time,VH02152,Car,Mahindra,15,Petrol,Mumbai,Maharashtra,Andheri-Kurla,Arterial,19.085511619410415,72.83237812411647,Critical
V006411,Overspeeding,1944.51,High,False,79.2,2025-05-01,15:28:00,15,Thursday,5,2025,Afternoon,False,D02916,64,51+,Male,HMV,4,Habitual,VH03978,SUV,Toyota,2,Petrol,Ahmedabad,Gujarat,Ahmedabad,Rural,19.99346617931786,77.9940246925808,High
V006412,Illegal Parking,469.31,High,False,44.0,2025-09-13,20:31:00,20,Saturday,9,2025,Evening,True,D04235,47,36-50,Male,LMV-NT,1,Repeat,VH01767,Bike,Bajaj,15,CNG,Lucknow,Uttar Pradesh,Lucknow,Residential,20.00027633936908,77.99085603591031,High
V006413,No Seatbelt,820.97,Low,False,43.8,2024-10-11,18:24:00,18,Friday,10,2024,Evening,False,D04673,22,18-25,Female,MCWOG,0,First-time,VH02102,Auto,TVS,1,Diesel,Kolkata,West Bengal,Kolkata,Residential,19.99115855884818,77.99094200054951,Low
V006414,Wrong Side Driving,456.34,Low,False,61.7,2025-10-30,15:26:00,15,Thursday,10,2025,Afternoon,False,D02021,49,36-50,Male,HMV,0,First-time,VH03418,Car,Honda,2,Petrol,Bengaluru,Karnataka,Electronic City,Highway,12.889408316481488,77.58769493817104,Low
V006415,Illegal Parking,403.44,Medium,False,25.0,2024-07-27,06:48:00,6,Saturday,7,2024,Morning,True,D02186,40,36-50,Male,LMV-NT,0,First-time,VH06891,Bike,KTM,7,EV,Mumbai,Maharashtra,Borivali,Residential,19.146591683037645,72.84204357326475,Medium
V006416,No Helmet,679.54,Medium,False,17.9,2025-03-12,23:06:00,23,Wednesday,3,2025,Night,False,D04094,36,36-50,Male,LMV,0,First-time,VH01213,Bus,Tata,0,Petrol,Nagpur,Maharashtra,Bajaj Nagar,Residential,21.109271848657773,79.1143451881497,Low
V006417,No Helmet,649.81,Low,False,22.3,2025-01-24,19:36:00,19,Friday,1,2025,Evening,False,D04170,43,36-50,Male,HMV,0,First-time,VH02141,Bike,KTM,11,Petrol,Lucknow,Uttar Pradesh,Lucknow,Market,20.00166122546205,78.00879730534112,High
V006418,Illegal Parking,106.73,High,False,11.9,2024-06-12,13:37:00,13,Wednesday,6,2024,Afternoon,False,D01971,40,36-50,Male,LMV,0,First-time,VH06904,SUV,Hyundai,10,Diesel,Lucknow,Uttar Pradesh,Lucknow,Intersection,19.990940875926487,78.00833033442849,High
V006419,Signal Jumping,824.22,Low,False,43.1,2025-05-29,09:12:00,9,Thursday,5,2025,Morning,False,D02017,23,18-25,Male,LMV,0,First-time,VH01563,Car,Mahindra,4,EV,Chennai,Tamil Nadu,Chennai,Rural,20.00070110295981,78.00707900945046,Low
V006420,No Seatbelt,718.74,Medium,False,48.5,2025-07-31,02:34:00,2,Thursday,7,2025,Night,False,D00666,38,36-50,Male,LMV,0,First-time,VH00865,Bus,Tata,13,Petrol,Kolkata,West Bengal,Kolkata,Rural,19.994157024594266,78.00089979419029,Medium
V006421,Illegal Parking,256.61,Critical,False,71.8,2025-07-10,07:52:00,7,Thursday,7,2025,Morning,False,D03392,65,51+,Female,HMV,2,Repeat,VH02588,Bus,Ashok Leyland,15,CNG,Bengaluru,Karnataka,Electronic City,Highway,12.8952005391947,77.58891052188464,Critical
V006422,No Seatbelt,987.85,Low,False,18.2,2025-03-07,15:39:00,15,Friday,3,2025,Afternoon,False,D01423,40,36-50,Male,LMV-NT,0,First-time,VH05741,Car,Hyundai,12,Petrol,Bhopal,Madhya Pradesh,Bhopal,Intersection,20.006985091912167,77.9987604711628,Low
V006423,No Helmet,776.98,Low,False,40.3,2025-05-25,07:54:00,7,Sunday,5,2025,Morning,True,D02367,37,36-50,Female,MCWOG,0,First-time,VH02012,SUV,Tata,10,EV,Delhi,Delhi,India Gate Area,Arterial,28.60583887086257,77.22280473950258,High
V006424,Document Expired,450.86,Critical,False,66.2,2024-12-02,15:51:00,15,Monday,12,2024,Afternoon,False,D04340,27,26-35,Male,LMV,0,First-time,VH05789,Bike,TVS,5,CNG,Lucknow,Uttar Pradesh,Lucknow,Highway,19.992989762744298,78.00105100173025,Critical
V006425,No Seatbelt,472.13,Low,False,31.2,2024-03-02,03:40:00,3,Saturday,3,2024,Night,True,D02547,56,51+,Male,MCWOG,0,First-time,VH03443,Auto,Piaggio,7,Diesel,Pune,Maharashtra,Aundh,Residential,18.557081547181077,73.82425085841692,Low
V006426,Document Expired,467.6,Medium,False,25.1,2025-05-07,16:42:00,16,Wednesday,5,2025,Afternoon,False,D00983,68,51+,Male,LMV,0,First-time,VH00583,Car,Hyundai,9,EV,Pune,Maharashtra,Wakad,Residential,18.587898809006386,73.8113475924452,High
V006427,No Helmet,319.23,High,False,37.0,2025-03-04,21:19:00,21,Tuesday,3,2025,Night,False,D00555,19,18-25,Male,HMV,0,First-time,VH05265,Car,Maruti Suzuki,11,Petrol,Kolkata,West Bengal,Kolkata,Rural,20.005356258955217,77.9964383887381,High
V006428,Overspeeding,1327.53,Medium,False,102.9,2025-06-11,09:06:00,9,Wednesday,6,2025,Morning,False,D02885,63,51+,Male,MCWOG,7,Habitual,VH03269,Bike,TVS,7,Diesel,Ahmedabad,Gujarat,Ahmedabad,Highway,20.001799936407238,78.00101051632639,Low
V006429,Signal Jumping,832.0,Critical,False,38.5,2025-12-14,07:20:00,7,Sunday,12,2025,Morning,True,D04693,37,36-50,Male,No License,0,First-time,VH02606,Car,Honda,13,Petrol,Hyderabad,Telangana,Hitech City,Arterial,17.382667995455886,78.4857346757379,Critical
V006430,Wrong Side Driving,445.27,Low,False,49.2,2024-01-30,09:27:00,9,Tuesday,1,2024,Morning,False,D01180,38,36-50,Male,HMV,3,Repeat,VH04045,SUV,Honda,13,CNG,Jaipur,Rajasthan,Jaipur,Arterial,19.997638467323803,78.00768528474212,High
V006431,Overspeeding,1499.8,Critical,False,23.4,2024-03-11,10:00:00,10,Monday,3,2024,Morning,False,D02342,22,18-25,Male,HMV,0,First-time,VH02949,Bike,KTM,14,EV,Nagpur,Maharashtra,Jaripatka,Market,21.07536322309345,79.08259707370851,Critical
V006432,No Helmet,807.04,Medium,False,33.9,2024-08-09,21:08:00,21,Friday,8,2024,Night,False,D00330,31,26-35,Male,MCWOG,6,Habitual,VH02226,Bike,Royal Enfield,11,EV,Chennai,Tamil Nadu,Chennai,Intersection,19.996187757442648,77.99011298741551,Low
V006433,Wrong Side Driving,534.61,Medium,False,15.7,2025-05-05,08:47:00,8,Monday,5,2025,Morning,False,D04535,46,36-50,Male,LMV,1,Repeat,VH07282,Car,Hyundai,6,Petrol,Hyderabad,Telangana,Charminar,Residential,17.357235668844947,78.56269931192512,High
V006434,No Helmet,915.53,Medium,True,32.8,2024-09-15,15:51:00,15,Sunday,9,2024,Afternoon,True,D04196,50,36-50,Male,No License,1,Repeat,VH07623,Car,Mahindra,12,CNG,Hyderabad,Telangana,Mehdipatnam,Intersection,17.34634434129075,78.42585342443196,High
V006435,Overspeeding,1030.88,Medium,False,63.1,2025-01-29,11:49:00,11,Wednesday,1,2025,Morning,False,D00749,69,51+,Male,HMV,1,Repeat,VH07291,Auto,Bajaj,9,Diesel,Pune,Maharashtra,Hinjewadi,Highway,18.527241357021136,73.85160175999384,Low
V006436,Overspeeding,1548.41,Medium,False,19.4,2025-04-19,16:26:00,16,Saturday,4,2025,Afternoon,True,D00513,27,26-35,Male,LMV-NT,4,Habitual,VH05720,Car,Tata,0,CNG,Bengaluru,Karnataka,JP Nagar,Residential,12.90987661798855,77.55276355845726,Low
V006437,Signal Jumping,783.17,High,False,37.3,2024-09-02,06:30:00,6,Monday,9,2024,Morning,False,D02087,62,51+,Female,MCWOG,5,Habitual,VH07099,Car,Maruti Suzuki,5,EV,Ahmedabad,Gujarat,Ahmedabad,Rural,19.997420052422722,78.00218650904162,High
V006438,Signal Jumping,731.93,High,False,34.7,2024-05-24,22:54:00,22,Friday,5,2024,Night,False,D04800,55,51+,Female,MCWOG,0,First-time,VH06518,Bike,Honda,10,EV,Ahmedabad,Gujarat,Ahmedabad,Rural,19.998620792117872,78.00261775866164,High
