vehicle_surrogate_key,vehicle_key,vehicle_type,vehicle_brand,vehicle_age,fuel_type
3546,VEH006011,Scooter,Suzuki,9,Petrol
3547,VEH005034,Auto Rickshaw,Bajaj,1,Petrol
3548,VEH001581,Bike,Royal Enfield,10,Petrol
3549,VEH003412,Car,Tata,6,CNG
3550,VEH003815,Car,Hyundai,0,Electric
3551,VEH003185,Car,Volkswagen,3,Diesel
3552,VEH001316,Scooter,Suzuki,5,Petrol
3553,VEH007411,Scooter,Bajaj,2,Petrol
3554,VEH005075,Bike,Royal Enfield,0,Petrol
3555,VEH005715,Bike,Honda,0,Petrol
3556,VEH006696,Car,Maruti Suzuki,1,Diesel
3557,VEH007705,Bike,TVS,10,Petrol
3558,VEH000802,Car,Volkswagen,5,CNG
3559,VEH005716,Auto Rickshaw,TVS,18,Diesel
3560,VEH006827,Bike,Bajaj,0,Petrol
3561,VEH003346,Truck,Tata,10,Diesel
3562,VEH007875,Bike,Honda,9,Electric
3563,VEH006372,Scooter,Hero,7,Petrol
3564,VEH001128,Bike,KTM,5,Petrol
3565,VEH001768,Bike,Suzuki,3,Petrol
3566,VEH004553,Scooter,Bajaj,7,Electric
3567,VEH006139,Auto Rickshaw,TVS,2,CNG
3568,VEH000935,Van,Tata,16,Diesel
3569,VEH005455,Truck,Eicher,0,Diesel
3570,VEH005352,Scooter,Vespa,5,Electric
3571,VEH004943,Auto Rickshaw,TVS,3,Diesel
3572,VEH006397,Bus,Tata,0,CNG
3573,VEH004830,Car,Toyota,1,CNG
3574,VEH004304,Bike,TVS,17,Petrol
3575,VEH001006,Bike,Suzuki,2,Petrol
3576,VEH001264,Bike,Bajaj,3,Petrol
3577,VEH007095,Car,Toyota,5,Petrol
3578,VEH005269,Bike,Royal Enfield,0,Electric
3579,VEH004213,Scooter,Honda,9,Petrol
3580,VEH003048,Truck,Mahindra,3,Diesel
3581,VEH004338,Scooter,Bajaj,2,Petrol
3582,VEH006592,Auto Rickshaw,Piaggio,5,CNG
3583,VEH001436,Auto Rickshaw,TVS,11,Petrol
3584,VEH004081,Car,Mahindra,4,Electric
3585,VEH000480,Bike,Royal Enfield,2,Petrol
3586,VEH005115,Truck,Eicher,5,Diesel
3587,VEH004175,Bike,Honda,20,Petrol
3588,VEH005275,Car,Volkswagen,2,Petrol
3589,VEH007193,Scooter,TVS,2,Petrol
3590,VEH005920,Auto Rickshaw,Piaggio,1,Diesel
3591,VEH006122,Car,Maruti Suzuki,8,Petrol
3592,VEH002919,Bike,TVS,7,Petrol
3593,VEH000619,Bike,KTM,0,Petrol
3594,VEH002861,Scooter,Suzuki,4,Petrol
3595,VEH001225,Bike,Hero,5,Electric
3596,VEH003113,Bus,Tata,3,Diesel
3597,VEH005048,Car,Volkswagen,15,Petrol
3598,VEH002913,Car,Honda,2,Diesel
3599,VEH002159,Car,Hyundai,2,Petrol
3600,VEH001509,Truck,Ashok Leyland,2,Diesel
3601,VEH001746,Scooter,Bajaj,3,Petrol
3602,VEH002299,Car,Toyota,8,Petrol
3603,VEH000174,Bike,Bajaj,4,Electric
3604,VEH007167,Bike,Yamaha,3,Petrol
3605,VEH004022,Truck,Mahindra,9,CNG
3606,VEH001030,Auto Rickshaw,Bajaj,10,CNG
3607,VEH001238,Auto Rickshaw,TVS,10,Diesel
3608,VEH007751,Car,Mahindra,1,Electric
3609,VEH004568,Bike,Royal Enfield,9,Petrol
3610,VEH004951,Car,Toyota,10,Electric
3611,VEH004361,Truck,Eicher,3,Diesel
3612,VEH004911,Car,Mahindra,4,Electric
3613,VEH004932,Bike,TVS,3,Petrol
3614,VEH005098,Scooter,TVS,6,Petrol
3615,VEH004694,Scooter,Bajaj,6,Petrol
3616,VEH005401,Bus,Tata,9,CNG
3617,VEH007550,Bike,Royal Enfield,3,Petrol
3618,VEH001929,Car,Toyota,4,Diesel
3619,VEH006990,Bike,Suzuki,8,Petrol
3620,VEH001831,Auto Rickshaw,Bajaj,2,Petrol
3621,VEH001167,Scooter,Vespa,10,Petrol
3622,VEH004719,Bike,Honda,5,Petrol
3623,VEH003221,Auto Rickshaw,Bajaj,0,Diesel
3624,VEH002338,Car,Maruti Suzuki,2,Petrol
3625,VEH000978,Bike,KTM,4,Petrol
3626,VEH003669,Car,Hyundai,5,Electric
3627,VEH006518,Scooter,Vespa,5,Petrol
3628,VEH006683,Bus,Ashok Leyland,9,CNG
3629,VEH003493,Auto Rickshaw,Piaggio,7,CNG
3630,VEH001303,Scooter,Suzuki,3,Petrol
3631,VEH006578,Car,Toyota,17,Petrol
3632,VEH007204,Auto Rickshaw,Bajaj,16,Petrol
3633,VEH000221,Bike,Royal Enfield,5,Electric
3634,VEH002855,Bike,TVS,4,Petrol
3635,VEH004303,Bike,Royal Enfield,4,Petrol
3636,VEH003848,Bike,Hero,15,Petrol
3637,VEH005682,Bike,Honda,12,Petrol
3638,VEH006460,Scooter,Vespa,10,Electric
3639,VEH002996,Bus,BharatBenz,1,Diesel
3640,VEH005839,Car,Mahindra,19,Petrol
3641,VEH001664,Van,Tata,3,Petrol
3642,VEH007728,Auto Rickshaw,TVS,1,CNG
3643,VEH007213,Scooter,Hero,1,Petrol
3644,VEH005047,Bike,Yamaha,10,Petrol
3645,VEH004117,Bike,Royal Enfield,9,Petrol
3646,VEH002355,Auto Rickshaw,TVS,6,Diesel
3647,VEH005068,Car,Kia,7,Electric
3648,VEH000845,Bike,Hero,8,Petrol
3649,VEH005976,Bike,Suzuki,4,Petrol
3650,VEH006957,Bike,Bajaj,20,Petrol
3651,VEH003521,Bike,Bajaj,5,Petrol
3652,VEH006630,Bike,Honda,3,Petrol
3653,VEH005573,Bike,Royal Enfield,5,Petrol
3654,VEH004465,Car,Honda,12,Petrol
3655,VEH006638,Bike,Suzuki,1,Petrol
3656,VEH004073,Auto Rickshaw,Piaggio,0,Petrol
3657,VEH004737,Scooter,TVS,0,Petrol
3658,VEH003558,Car,Hyundai,1,Petrol
3659,VEH007844,Car,Hyundai,4,Petrol
3660,VEH006738,Bike,Honda,5,Petrol
3661,VEH005932,Bike,Suzuki,5,Electric
3662,VEH003622,Bike,Yamaha,15,Petrol
3663,VEH003322,Car,Mahindra,3,Diesel
3664,VEH004453,Bike,Suzuki,2,Petrol
3665,VEH002112,Auto Rickshaw,Piaggio,3,Diesel
3666,VEH005045,Car,Hyundai,9,Petrol
3667,VEH004873,Auto Rickshaw,TVS,1,CNG
3668,VEH007201,Bike,Hero,5,Petrol
3669,VEH001025,Bus,BharatBenz,5,Diesel
3670,VEH004292,Car,Hyundai,17,Petrol
3671,VEH000006,Car,Tata,9,Diesel
3672,VEH004542,Car,Mahindra,14,Diesel
3673,VEH002102,Car,Tata,5,CNG
3674,VEH002464,Auto Rickshaw,Piaggio,10,CNG
3675,VEH000675,Bike,Royal Enfield,4,Electric
3676,VEH004585,Bike,Hero,5,Petrol
3677,VEH000010,Bike,Yamaha,4,Petrol
3678,VEH003399,Bike,Suzuki,18,Petrol
3679,VEH007566,Car,Maruti Suzuki,0,Diesel
3680,VEH000912,Bike,Suzuki,5,Petrol
3681,VEH004198,Auto Rickshaw,Bajaj,3,CNG
3682,VEH002776,Bike,Royal Enfield,5,Petrol
3683,VEH006026,Bus,Eicher,5,Diesel
3684,VEH001429,Scooter,Hero,18,Petrol
3685,VEH001519,Scooter,Hero,10,Petrol
3686,VEH004351,Bike,TVS,16,Petrol
3687,VEH007738,Bus,Ashok Leyland,10,Diesel
3688,VEH001229,Auto Rickshaw,Bajaj,9,CNG
3689,VEH006561,Bike,Honda,9,Petrol
3690,VEH001716,Car,Maruti Suzuki,0,Diesel
3691,VEH005132,Bike,Hero,13,Petrol
3692,VEH000685,Auto Rickshaw,Bajaj,12,CNG
3693,VEH001660,Bike,Suzuki,5,Petrol
3694,VEH001518,Bike,KTM,4,Petrol
3695,VEH005409,Bike,TVS,5,Electric
3696,VEH006952,Car,Honda,0,Electric
3697,VEH001262,Bus,BharatBenz,5,CNG
3698,VEH004999,Car,Toyota,2,Petrol
3699,VEH007896,Car,Volkswagen,4,Petrol
3700,VEH006748,Auto Rickshaw,Bajaj,5,Diesel
3701,VEH003330,Bike,Suzuki,5,Petrol
3702,VEH000252,Auto Rickshaw,TVS,7,CNG
3703,VEH006859,Bike,Royal Enfield,4,Petrol
3704,VEH004599,Bike,Suzuki,11,Petrol
3705,VEH004709,Auto Rickshaw,TVS,7,CNG
3706,VEH002030,Bike,Bajaj,5,Petrol
3707,VEH007485,Bike,KTM,5,Petrol
3708,VEH002051,Bike,Suzuki,1,Petrol
3709,VEH007972,Scooter,Honda,2,Petrol
3710,VEH005511,Scooter,Hero,11,Petrol
3711,VEH007734,Bike,TVS,20,Petrol
3712,VEH001106,Bike,TVS,0,Petrol
3713,VEH005021,Scooter,Vespa,2,Petrol
3714,VEH006272,Bike,Yamaha,1,Petrol
3715,VEH005176,Bike,Honda,15,Petrol
3716,VEH003212,Bike,Bajaj,7,Petrol
3717,VEH000781,Bike,Honda,5,Petrol
3718,VEH000055,Scooter,Vespa,7,Electric
3719,VEH006860,Car,Hyundai,3,Petrol
3720,VEH001880,Truck,Eicher,0,Diesel
3721,VEH003307,Car,Maruti Suzuki,0,Petrol
3722,VEH005070,Bus,BharatBenz,3,Diesel
3723,VEH001300,Bike,TVS,0,Petrol
3724,VEH002721,Bike,KTM,3,Petrol
3725,VEH002714,Bike,Suzuki,9,Petrol
3726,VEH000299,Bike,Royal Enfield,2,Petrol
3727,VEH002689,Bike,Royal Enfield,2,Petrol
3728,VEH007690,Car,Honda,3,Diesel
3729,VEH004801,Car,Kia,0,Petrol
3730,VEH001504,Car,Toyota,9,Petrol
3731,VEH005451,Car,Hyundai,1,Petrol
3732,VEH006567,Auto Rickshaw,TVS,10,CNG
3733,VEH006785,Auto Rickshaw,Bajaj,0,CNG
3734,VEH005551,Bike,TVS,7,Petrol
3735,VEH003090,Car,Volkswagen,6,Petrol
3736,VEH004473,Van,Maruti Suzuki,9,Diesel
3737,VEH004876,Truck,Mahindra,7,Diesel
3738,VEH005615,Bike,Royal Enfield,10,Petrol
3739,VEH005504,Car,Kia,4,Petrol
3740,VEH003464,Scooter,Vespa,5,Petrol
3741,VEH000460,Car,Maruti Suzuki,3,Electric
3742,VEH003062,Truck,Ashok Leyland,8,Diesel
3743,VEH001409,Scooter,TVS,0,Petrol
3744,VEH007466,Scooter,Bajaj,5,Petrol
3745,VEH002972,Scooter,Honda,1,Electric
3746,VEH001571,Van,Force,4,Diesel
3747,VEH001891,Car,Mahindra,3,Electric
3748,VEH005306,Bike,Yamaha,15,Petrol
3749,VEH004275,Bike,Yamaha,20,Petrol
3750,VEH002281,Bike,Suzuki,3,Petrol
3751,VEH005968,Bike,Hero,10,Petrol
3752,VEH007960,Truck,Mahindra,20,Diesel
3753,VEH001648,Auto Rickshaw,Bajaj,19,CNG
3754,VEH002463,Car,Hyundai,8,Diesel
3755,VEH001397,Bike,Hero,4,Petrol
3756,VEH005746,Bike,Suzuki,3,Electric
3757,VEH000956,Car,Mahindra,3,Petrol
3758,VEH000576,Car,Tata,10,Petrol
3759,VEH003393,Auto Rickshaw,TVS,2,CNG
3760,VEH003682,Auto Rickshaw,TVS,0,Petrol
3761,VEH002635,Auto Rickshaw,Bajaj,3,Petrol
3762,VEH007098,Auto Rickshaw,Piaggio,5,Petrol
3763,VEH006575,Auto Rickshaw,TVS,7,CNG
3764,VEH005944,Bike,Suzuki,13,Petrol
3765,VEH006183,Bike,TVS,3,Petrol
3766,VEH004149,Scooter,Bajaj,1,Electric
3767,VEH004228,Car,Toyota,4,CNG
3768,VEH000228,Auto Rickshaw,Piaggio,17,Petrol
3769,VEH000477,Auto Rickshaw,TVS,1,CNG
3770,VEH003977,Car,Kia,2,Electric
3771,VEH001905,Bike,Yamaha,2,Petrol
3772,VEH006147,Bike,Royal Enfield,8,Petrol
3773,VEH007453,Bus,Ashok Leyland,11,Diesel
3774,VEH006263,Bike,Royal Enfield,7,Petrol
3775,VEH006731,Truck,Tata,1,Diesel
3776,VEH004393,Bike,Suzuki,1,Petrol
3777,VEH003951,Scooter,Bajaj,1,Petrol
3778,VEH007279,Car,Tata,17,Diesel
3779,VEH004323,Bike,Hero,5,Electric
3780,VEH005201,Auto Rickshaw,Piaggio,2,CNG
3781,VEH003554,Car,Mahindra,1,Petrol
3782,VEH002529,Scooter,Bajaj,9,Petrol
3783,VEH001121,Bike,Honda,1,Petrol
3784,VEH001823,Bike,Yamaha,7,Petrol
3785,VEH007273,Bike,TVS,10,Petrol
3786,VEH007503,Bike,Hero,9,Petrol
3787,VEH004459,Bike,Royal Enfield,2,Petrol
3788,VEH005304,Bike,Royal Enfield,8,Petrol
3789,VEH000292,Scooter,Hero,4,Petrol
3790,VEH005860,Bike,Suzuki,18,Petrol
3791,VEH004028,Scooter,Bajaj,9,Electric
3792,VEH004631,Bike,Hero,5,Petrol
3793,VEH002688,Car,Kia,5,Diesel
3794,VEH005958,Car,Toyota,1,Diesel
3795,VEH006021,Car,Kia,0,Petrol
3796,VEH004317,Bike,Honda,3,Petrol
3797,VEH004540,Auto Rickshaw,Piaggio,8,Diesel
3798,VEH007434,Bike,Royal Enfield,3,Petrol
3799,VEH007642,Car,Volkswagen,9,Petrol
3800,VEH001089,Car,Honda,0,CNG
3801,VEH007590,Car,Maruti Suzuki,4,Diesel
3802,VEH001607,Bike,KTM,11,Petrol
3803,VEH007314,Bike,Yamaha,0,Petrol
3804,VEH000572,Van,Mahindra,2,Diesel
3805,VEH004769,Van,Mahindra,4,Diesel
3806,VEH000472,Car,Maruti Suzuki,13,Diesel
3807,VEH004305,Bus,Ashok Leyland,5,Diesel
3808,VEH000008,Car,Toyota,5,Petrol
3809,VEH001403,Bus,Tata,16,Diesel
3810,VEH006688,Car,Mahindra,18,Electric
3811,VEH005587,Van,Mahindra,18,Diesel
3812,VEH000295,Bike,Honda,9,Petrol
3813,VEH004760,Bike,Bajaj,18,Petrol
3814,VEH005626,Bike,TVS,13,Petrol
3815,VEH001139,Bike,Royal Enfield,8,Petrol
3816,VEH001881,Bike,Suzuki,1,Petrol
3817,VEH004529,Bike,Yamaha,4,Petrol
3818,VEH006661,Car,Volkswagen,6,Petrol
3819,VEH005253,Scooter,Bajaj,7,Electric
3820,VEH004845,Bus,Eicher,6,Diesel
3821,VEH007897,Scooter,Honda,8,Petrol
3822,VEH002232,Bike,TVS,2,Petrol
3823,VEH003400,Bike,Yamaha,2,Petrol
3824,VEH006906,Bike,Royal Enfield,4,Petrol
3825,VEH000716,Auto Rickshaw,Bajaj,2,Diesel
3826,VEH005135,Scooter,Bajaj,9,Petrol
3827,VEH000528,Car,Tata,6,Diesel
3828,VEH001092,Bike,KTM,6,Petrol
3829,VEH004654,Bike,Bajaj,8,Electric
3830,VEH004958,Scooter,Hero,1,Petrol
3831,VEH007571,Scooter,Hero,1,Petrol
3832,VEH003409,Scooter,Suzuki,2,Petrol
3833,VEH007221,Auto Rickshaw,Piaggio,1,Petrol
3834,VEH003133,Auto Rickshaw,Bajaj,6,CNG
3835,VEH002100,Auto Rickshaw,Bajaj,20,CNG
3836,VEH006815,Bike,Yamaha,5,Petrol
3837,VEH007280,Auto Rickshaw,Piaggio,6,CNG
3838,VEH003586,Car,Volkswagen,2,Petrol
3839,VEH005458,Bike,TVS,0,Petrol
3840,VEH004601,Car,Toyota,2,Diesel
3841,VEH004883,Scooter,Suzuki,8,Petrol
3842,VEH000072,Van,Mahindra,20,Diesel
3843,VEH007565,Car,Toyota,1,Petrol
3844,VEH003743,Auto Rickshaw,Bajaj,2,CNG
3845,VEH006777,Car,Tata,7,Electric
3846,VEH001306,Scooter,Honda,0,Electric
3847,VEH001297,Bike,Royal Enfield,3,Petrol
3848,VEH002770,Bike,TVS,7,Petrol
3849,VEH004414,Bike,Yamaha,2,Petrol
3850,VEH001745,Bike,Bajaj,4,Petrol
3851,VEH004690,Bike,Royal Enfield,5,Petrol
3852,VEH006248,Auto Rickshaw,Piaggio,2,CNG
3853,VEH002126,Van,Mahindra,12,CNG
3854,VEH004293,Scooter,Bajaj,20,Petrol
3855,VEH002024,Scooter,Vespa,7,Petrol
3856,VEH004261,Bike,Honda,10,Electric
3857,VEH003737,Bike,Hero,3,Petrol
3858,VEH007306,Bike,KTM,2,Electric
3859,VEH001996,Car,Honda,3,Diesel
3860,VEH003208,Auto Rickshaw,TVS,7,CNG
3861,VEH000648,Bike,TVS,3,Petrol
3862,VEH004094,Bike,TVS,5,Petrol
3863,VEH003103,Car,Kia,8,Petrol
3864,VEH002108,Bike,TVS,0,Petrol
3865,VEH001545,Car,Toyota,5,CNG
3866,VEH007362,Car,Mahindra,2,Petrol
3867,VEH005735,Bike,Bajaj,3,Petrol
3868,VEH007275,Bike,Royal Enfield,20,Petrol
3869,VEH003884,Bike,Royal Enfield,1,Electric
3870,VEH001020,Bike,Bajaj,4,Petrol
3871,VEH005557,Car,Tata,2,Diesel
3872,VEH006130,Car,Volkswagen,8,Diesel
3873,VEH006003,Bike,KTM,2,Petrol
3874,VEH007822,Bike,Suzuki,8,Petrol
3875,VEH001166,Car,Hyundai,15,Diesel
3876,VEH002584,Car,Toyota,5,Petrol
3877,VEH002158,Car,Hyundai,16,Diesel
3878,VEH006780,Auto Rickshaw,Bajaj,0,Diesel
3879,VEH003501,Bike,Suzuki,3,Petrol
3880,VEH004252,Bike,Honda,3,Petrol
3881,VEH001290,Auto Rickshaw,Piaggio,3,Petrol
3882,VEH000885,Car,Hyundai,3,Petrol
3883,VEH005524,Auto Rickshaw,Piaggio,0,CNG
3884,VEH003423,Bike,Honda,4,Petrol
3885,VEH003317,Bike,KTM,1,Electric
3886,VEH004852,Scooter,TVS,3,Electric
3887,VEH005342,Auto Rickshaw,Bajaj,5,CNG
3888,VEH003355,Bike,Yamaha,9,Petrol
3889,VEH005283,Car,Honda,3,Diesel
3890,VEH000581,Car,Volkswagen,12,Electric
3891,VEH005967,Car,Tata,8,Petrol
3892,VEH004900,Car,Honda,7,Petrol
3893,VEH002219,Bike,Royal Enfield,4,Petrol
3894,VEH002847,Car,Tata,4,Petrol
3895,VEH005507,Car,Maruti Suzuki,3,Petrol
3896,VEH003887,Van,Maruti Suzuki,7,Petrol
3897,VEH003191,Bike,Yamaha,11,Petrol
3898,VEH000359,Car,Hyundai,15,Petrol
3899,VEH005912,Van,Mahindra,5,CNG
3900,VEH005485,Bike,Royal Enfield,5,Petrol
3901,VEH006789,Bike,Bajaj,5,Petrol
3902,VEH004917,Bus,Tata,3,Diesel
3903,VEH000433,Car,Tata,13,CNG
3904,VEH005439,Bike,Honda,1,Petrol
3905,VEH000192,Bike,Yamaha,5,Petrol
3906,VEH001910,Car,Hyundai,4,Electric
3907,VEH003863,Bus,BharatBenz,4,Diesel
3908,VEH003291,Bike,Royal Enfield,1,Petrol
3909,VEH007806,Scooter,Honda,5,Petrol
3910,VEH002843,Car,Mahindra,16,Diesel
3911,VEH006730,Bike,TVS,5,Petrol
3912,VEH007683,Bike,Royal Enfield,9,Petrol
3913,VEH006579,Auto Rickshaw,TVS,2,Petrol
3914,VEH002236,Bike,Yamaha,4,Petrol
3915,VEH001414,Bike,Yamaha,16,Petrol
3916,VEH002563,Car,Tata,0,Petrol
3917,VEH001816,Bike,Royal Enfield,15,Petrol
3918,VEH001368,Bus,Ashok Leyland,16,Diesel
3919,VEH005428,Bus,Eicher,1,Diesel
3920,VEH006524,Car,Mahindra,2,Petrol
3921,VEH000175,Bike,Royal Enfield,5,Electric
3922,VEH007961,Bike,KTM,3,Petrol
3923,VEH000493,Car,Tata,4,Petrol
3924,VEH005297,Car,Maruti Suzuki,0,Petrol
3925,VEH000895,Car,Honda,1,Petrol
3926,VEH005688,Car,Toyota,5,Petrol
3927,VEH006421,Bike,Yamaha,5,Petrol
3928,VEH005181,Bike,Hero,1,Petrol
3929,VEH004799,Bike,Honda,5,Petrol
3930,VEH000884,Car,Kia,9,CNG
3931,VEH007762,Bike,Suzuki,6,Petrol
3932,VEH005745,Car,Hyundai,0,Diesel
3933,VEH005212,Bike,Hero,0,Petrol
3934,VEH000834,Car,Volkswagen,10,Petrol
3935,VEH007626,Scooter,Bajaj,4,Petrol
3936,VEH005521,Bike,Hero,1,Petrol
3937,VEH007014,Scooter,Suzuki,9,Petrol
3938,VEH003588,Bike,KTM,2,Petrol
3939,VEH004336,Bus,BharatBenz,16,Diesel
3940,VEH004962,Auto Rickshaw,Piaggio,1,CNG
3941,VEH003917,Car,Honda,4,Diesel
3942,VEH007886,Car,Tata,12,Petrol
3943,VEH000831,Bus,Ashok Leyland,5,Diesel
3944,VEH004746,Bus,Eicher,16,Diesel
3945,VEH004273,Auto Rickshaw,TVS,5,Petrol
3946,VEH004091,Bike,KTM,13,Petrol
3947,VEH002191,Car,Honda,5,Diesel
3948,VEH007255,Bike,Suzuki,1,Petrol
3949,VEH007296,Bike,Royal Enfield,7,Petrol
3950,VEH001315,Bike,Royal Enfield,7,Petrol
3951,VEH004572,Truck,BharatBenz,2,Diesel
3952,VEH007515,Truck,Ashok Leyland,16,Diesel
3953,VEH003573,Bike,Royal Enfield,1,Petrol
3954,VEH006044,Car,Tata,5,Petrol
3955,VEH002290,Auto Rickshaw,Piaggio,18,CNG
3956,VEH005478,Scooter,Honda,14,Electric
3957,VEH001140,Auto Rickshaw,Piaggio,0,Diesel
3958,VEH006050,Car,Mahindra,9,Diesel
3959,VEH000240,Bike,KTM,0,Petrol
3960,VEH006502,Car,Tata,2,Petrol
3961,VEH000606,Auto Rickshaw,Bajaj,10,Petrol
3962,VEH007685,Bike,Honda,4,Electric
3963,VEH003157,Auto Rickshaw,Piaggio,8,Petrol
3964,VEH002002,Auto Rickshaw,Piaggio,10,Petrol
3965,VEH007730,Truck,Tata,10,Diesel
3966,VEH001554,Bike,Suzuki,12,Petrol
3967,VEH002939,Scooter,Suzuki,1,Petrol
3968,VEH001615,Car,Maruti Suzuki,17,Electric
3969,VEH001312,Scooter,Hero,1,Petrol
3970,VEH000774,Bike,Honda,1,Petrol
3971,VEH002434,Scooter,Suzuki,0,Petrol
3972,VEH005163,Auto Rickshaw,TVS,12,CNG
3973,VEH000614,Bike,KTM,7,Petrol
3974,VEH001498,Car,Maruti Suzuki,2,Petrol
3975,VEH003014,Car,Tata,2,Electric
3976,VEH003971,Car,Volkswagen,7,Diesel
3977,VEH006605,Bike,Suzuki,6,Petrol
3978,VEH001810,Bike,Suzuki,14,Electric
3979,VEH000714,Bike,Hero,1,Electric
3980,VEH004679,Bike,Royal Enfield,6,Petrol
3981,VEH004575,Bike,KTM,0,Petrol
3982,VEH002742,Bike,KTM,1,Petrol
3983,VEH000156,Scooter,TVS,4,Petrol
3984,VEH000140,Scooter,TVS,2,Petrol
3985,VEH006449,Bike,Royal Enfield,5,Petrol
3986,VEH004072,Bike,Honda,5,Petrol
3987,VEH002730,Car,Volkswagen,0,Petrol
3988,VEH004983,Bike,TVS,7,Electric
3989,VEH004901,Bike,Hero,14,Petrol
3990,VEH007259,Bike,Bajaj,0,Petrol
3991,VEH005480,Car,Maruti Suzuki,6,Diesel
3992,VEH003088,Auto Rickshaw,Piaggio,7,CNG
3993,VEH003126,Auto Rickshaw,Piaggio,2,CNG
3994,VEH002323,Bike,KTM,5,Petrol
3995,VEH002326,Car,Maruti Suzuki,2,Diesel
3996,VEH001494,Bike,TVS,10,Petrol
3997,VEH002817,Car,Tata,3,Diesel
3998,VEH002591,Bus,BharatBenz,4,CNG
3999,VEH006009,Car,Volkswagen,8,Diesel
4000,VEH007023,Car,Tata,4,Petrol
4001,VEH005293,Bike,TVS,1,Petrol
4002,VEH005140,Car,Honda,5,Petrol
4003,VEH004135,Scooter,TVS,7,Electric
4004,VEH001497,Car,Hyundai,12,Petrol
4005,VEH006338,Auto Rickshaw,TVS,6,CNG
4006,VEH006768,Scooter,Bajaj,3,Petrol
4007,VEH007404,Bike,Hero,15,Petrol
4008,VEH005180,Bike,Honda,3,Electric
4009,VEH001644,Scooter,Vespa,1,Petrol
4010,VEH006509,Bus,BharatBenz,3,CNG
4011,VEH000483,Van,Maruti Suzuki,1,Petrol
4012,VEH004528,Scooter,Hero,7,Petrol
4013,VEH003752,Bike,Honda,3,Petrol
4014,VEH006261,Car,Kia,9,Petrol
4015,VEH006856,Bike,Yamaha,1,Electric
4016,VEH007516,Auto Rickshaw,Bajaj,7,CNG
4017,VEH006305,Bike,Yamaha,3,Petrol
4018,VEH007774,Car,Maruti Suzuki,1,Electric
4019,VEH003215,Bus,Eicher,14,Diesel
4020,VEH003955,Bike,TVS,0,Petrol
4021,VEH003445,Scooter,Vespa,9,Petrol
4022,VEH002428,Auto Rickshaw,Piaggio,7,Diesel
4023,VEH001630,Bike,Bajaj,9,Electric
4024,VEH004543,Bus,BharatBenz,3,Diesel
4025,VEH000731,Car,Mahindra,10,Diesel
4026,VEH007386,Car,Maruti Suzuki,2,Diesel
4027,VEH005011,Bike,Suzuki,0,Petrol
4028,VEH004217,Bike,Honda,14,Petrol
4029,VEH005389,Scooter,Hero,8,Petrol
4030,VEH005978,Bike,Suzuki,4,Petrol
4031,VEH004270,Auto Rickshaw,Bajaj,9,CNG
4032,VEH004655,Bike,Bajaj,20,Petrol
4033,VEH007675,Bike,KTM,17,Petrol
4034,VEH007409,Car,Tata,10,Electric
4035,VEH003449,Auto Rickshaw,Piaggio,7,Diesel
4036,VEH002914,Bike,Bajaj,5,Petrol
4037,VEH004775,Truck,BharatBenz,2,CNG
4038,VEH002450,Bike,Hero,6,Petrol
4039,VEH005726,Bike,Yamaha,4,Electric
4040,VEH002467,Scooter,Hero,4,Electric
4041,VEH005940,Car,Hyundai,2,Petrol
4042,VEH000777,Auto Rickshaw,Piaggio,3,CNG
4043,VEH000011,Bike,Royal Enfield,0,Petrol
4044,VEH000018,Scooter,Vespa,15,Petrol
4045,VEH005381,Bike,KTM,12,Petrol
4046,VEH005271,Auto Rickshaw,Bajaj,20,Petrol
4047,VEH001173,Bike,KTM,0,Petrol
4048,VEH001829,Car,Honda,2,Petrol
4049,VEH003773,Bike,Bajaj,7,Petrol
4050,VEH000808,Bike,Yamaha,4,Electric
4051,VEH001127,Scooter,TVS,5,Petrol
4052,VEH003109,Car,Toyota,7,Diesel
4053,VEH001853,Scooter,Suzuki,3,Electric
4054,VEH007381,Bike,Honda,17,Petrol
4055,VEH004335,Bike,Yamaha,0,Petrol
4056,VEH001953,Bike,Suzuki,3,Electric
4057,VEH001888,Bike,Hero,5,Petrol
4058,VEH007652,Scooter,TVS,9,Petrol
4059,VEH006111,Car,Mahindra,6,Diesel
4060,VEH000561,Bus,Tata,5,Diesel
4061,VEH003788,Car,Kia,13,Petrol
4062,VEH000650,Bike,Bajaj,6,Petrol
4063,VEH002439,Scooter,Honda,9,Petrol
4064,VEH006341,Scooter,Vespa,20,Petrol
4065,VEH001184,Scooter,Bajaj,5,Petrol
4066,VEH001461,Bike,Royal Enfield,5,Petrol
4067,VEH001671,Scooter,Vespa,12,Petrol
4068,VEH000873,Bike,Hero,7,Petrol
4069,VEH003251,Car,Toyota,1,Petrol
4070,VEH001198,Car,Honda,8,Petrol
4071,VEH007438,Bike,Royal Enfield,2,Petrol
4072,VEH007496,Car,Maruti Suzuki,3,CNG
4073,VEH007682,Bike,Royal Enfield,16,Petrol
4074,VEH002819,Scooter,Hero,13,Petrol
4075,VEH001116,Car,Kia,7,Petrol
4076,VEH005085,Bike,KTM,7,Petrol
4077,VEH005858,Van,Tata,17,Petrol
4078,VEH002665,Bike,KTM,9,Electric
4079,VEH004017,Auto Rickshaw,TVS,7,Diesel
4080,VEH004910,Truck,Mahindra,3,Diesel
4081,VEH004532,Car,Volkswagen,9,Petrol
4082,VEH001779,Car,Mahindra,2,Petrol
