location_surrogate_key,location_key,area_name,city_id,city,state,latitude,longitude
1726,LOC02923,Flyover Junction,C089,Durgapur,West Bengal,23.521297,87.29935
1727,LOC01782,Bypass Road,C025,Surat,Gujarat,21.159632,72.825958
1728,LOC02506,City Center,C074,Bhavnagar,Gujarat,21.759916,72.148206
1729,LOC02555,City Center,C100,Thrissur,Kerala,10.518489,76.201312
1730,LOC01078,Highway Junction,C027,Vadodara,Gujarat,22.319581,73.181464
1731,LOC00343,India Gate,C008,Delhi,Delhi NCR,28.700685,77.107181
1732,LOC01116,City Center,C101,Jalandhar,Punjab,31.32925,75.571622
1733,LOC00728,Flyover Junction,C035,Varanasi,Uttar Pradesh,25.308584,83.014358
1734,LOC00971,IT Park Area,C089,Durgapur,West Bengal,23.533036,87.307781
1735,LOC01367,Railway Crossing,C058,Vijayawada,Andhra Pradesh,16.503239,80.653394
1736,LOC00715,Highway Junction,C098,Rourkela,Odisha,22.248504,84.905634
1737,LOC00945,Bus Stand Area,C083,Moradabad,Uttar Pradesh,28.833171,78.771869
1738,LOC01544,Kamptee Road,C003,Nagpur,Maharashtra,21.138651,79.082285
1739,LOC01157,Ring Road,C016,Warangal,Telangana,17.989594,79.595138
1740,LOC01108,City Center,C073,Thanjavur,Tamil Nadu,10.800949,79.14813
1741,LOC00445,Highway Junction,C039,Bhopal,Madhya Pradesh,23.263283,77.414263
1742,LOC00843,Bypass Road,C104,Ambala,Haryana,30.387022,76.765239
1743,LOC01689,Station Area,C068,Davangere,Karnataka,14.478533,75.915658
1744,LOC00690,Station Area,C066,Hubli,Karnataka,15.357311,75.111814
1745,LOC02534,Station Area,C100,Thrissur,Kerala,10.535433,76.222462
1746,LOC01112,IT Park Area,C083,Moradabad,Uttar Pradesh,28.835305,78.780858
1747,LOC00357,Old City,C100,Thrissur,Kerala,10.517983,76.228719
1748,LOC00114,Clock Tower Area,C059,Thane,Maharashtra,19.23086,72.992462
1749,LOC00320,Bypass Road,C010,Gurugram,Delhi NCR,28.465203,77.017664
1750,LOC00724,Station Area,C063,Jalgaon,Maharashtra,21.003225,75.564329
1751,LOC02012,IT Park Area,C044,Ranchi,Jharkhand,23.349362,85.301128
1752,LOC00483,Highway Junction,C025,Surat,Gujarat,21.156037,72.833549
1753,LOC02333,MG Road,C012,Bengaluru,Karnataka,12.959881,77.595896
1754,LOC00907,City Center,C083,Moradabad,Uttar Pradesh,28.842557,78.766443
1755,LOC00058,IT Park Area,C099,Kozhikode,Kerala,11.24798,75.76884
1756,LOC00919,Industrial Area,C083,Moradabad,Uttar Pradesh,28.841121,78.78959
1757,LOC00006,Market Area,C062,Sangli,Maharashtra,16.844037,74.577086
1758,LOC01445,Flyover Junction,C018,Coimbatore,Tamil Nadu,11.022695,76.943159
1759,LOC01556,Ring Road,C056,Bilaspur,Chhattisgarh,22.073974,82.126249
1760,LOC02456,Clock Tower Area,C095,Jamshedpur,Jharkhand,22.810641,86.214884
1761,LOC02276,Flyover Junction,C014,Mangaluru,Karnataka,12.914848,74.855603
1762,LOC00235,Ring Road,C099,Kozhikode,Kerala,11.244782,75.783607
1763,LOC01311,Industrial Area,C096,Dhanbad,Jharkhand,23.785214,86.438031
1764,LOC00701,Main Road,C024,Ahmedabad,Gujarat,23.009113,72.584298
1765,LOC02629,Ring Road,C097,Cuttack,Odisha,20.467219,85.875546
1766,LOC00266,Highway Junction,C031,Kota,Rajasthan,25.217534,75.852884
1767,LOC00719,Clock Tower Area,C054,Haridwar,Uttarakhand,29.946059,78.166981
1768,LOC02036,Station Area,C088,Howrah,West Bengal,22.589557,88.259797
1769,LOC02844,Market Area,C107,Karimnagar,Telangana,18.42727,79.130611
1770,LOC02601,Flyover Junction,C071,Tirunelveli,Tamil Nadu,8.709086,77.770304
1771,LOC01960,Ring Road,C049,Ludhiana,Punjab,30.911704,75.848896
1772,LOC02910,Connaught Place,C008,Delhi,Delhi NCR,28.709378,77.09917
1773,LOC01920,Highway Junction,C031,Kota,Rajasthan,25.208739,75.85871
1774,LOC01161,Highway Junction,C041,Jabalpur,Madhya Pradesh,23.170831,79.992371
1775,LOC02593,Clock Tower Area,C050,Amritsar,Punjab,31.64041,74.872064
1776,LOC01439,Madhapur,C015,Hyderabad,Telangana,17.379595,78.485338
1777,LOC02538,Market Area,C100,Thrissur,Kerala,10.531125,76.20993
1778,LOC02492,City Center,C104,Ambala,Haryana,30.373784,76.780299
1779,LOC01378,Station Area,C078,Bikaner,Rajasthan,28.027945,73.301362
1780,LOC02660,Goregaon,C001,Mumbai,Maharashtra,19.080763,72.89237
1781,LOC02858,Bus Stand Area,C017,Chennai,Tamil Nadu,13.070576,80.262105
1782,LOC00883,New Colony,C006,Solapur,Maharashtra,17.649755,75.90208
1783,LOC02166,Bus Stand Area,C098,Rourkela,Odisha,22.257798,84.886273
1784,LOC00772,Highway Junction,C040,Indore,Madhya Pradesh,22.729746,75.861691
1785,LOC01275,City Center,C085,Jhansi,Uttar Pradesh,25.456335,78.564135
1786,LOC01957,Bypass Road,C093,Gaya,Bihar,24.802549,85.010376
1787,LOC02497,Shivajinagar,C002,Pune,Maharashtra,18.510858,73.863682
1788,LOC00674,New Colony,C057,Visakhapatnam,Andhra Pradesh,17.676578,83.20874
1789,LOC01184,Clock Tower Area,C084,Gorakhpur,Uttar Pradesh,26.767965,83.359863
1790,LOC02875,Bypass Road,C018,Coimbatore,Tamil Nadu,11.026904,76.945871
1791,LOC00639,Lajpat Nagar,C008,Delhi,Delhi NCR,28.714397,77.100678
1792,LOC02244,Industrial Area,C031,Kota,Rajasthan,25.213631,75.872493
1793,LOC01816,Shivajinagar,C002,Pune,Maharashtra,18.53345,73.849627
1794,LOC02708,Bus Stand Area,C104,Ambala,Haryana,30.376115,76.787435
1795,LOC00538,Bus Stand Area,C017,Chennai,Tamil Nadu,13.087304,80.283226
1796,LOC00171,Market Area,C005,Aurangabad,Maharashtra,19.87884,75.338576
1797,LOC00897,Old City,C062,Sangli,Maharashtra,16.850655,74.572028
1798,LOC02614,Ring Road,C096,Dhanbad,Jharkhand,23.784285,86.433232
1799,LOC02380,Industrial Area,C010,Gurugram,Delhi NCR,28.463628,77.015995
1800,LOC01456,Railway Crossing,C011,Faridabad,Delhi NCR,28.411598,77.331856
1801,LOC01025,Industrial Area,C004,Nashik,Maharashtra,19.995748,73.79512
1802,LOC02616,Market Area,C051,Guwahati,Assam,26.145958,91.733556
1803,LOC01866,Station Area,C054,Haridwar,Uttarakhand,29.941604,78.153095
1804,LOC01069,Market Area,C044,Ranchi,Jharkhand,23.346561,85.294892
1805,LOC01916,Market Area,C074,Bhavnagar,Gujarat,21.76418,72.161315
1806,LOC01620,City Center,C028,Jaipur,Rajasthan,26.905591,75.801692
1807,LOC00027,Railway Crossing,C036,Prayagraj,Uttar Pradesh,25.449258,81.845311
1808,LOC02016,Highway Junction,C032,Ajmer,Rajasthan,26.45338,74.653479
1809,LOC01239,New Colony,C041,Jabalpur,Madhya Pradesh,23.1691,79.971988
1810,LOC01554,Main Road,C043,Patna,Bihar,25.61146,85.140572
1811,LOC01729,IT Park Area,C073,Thanjavur,Tamil Nadu,10.800772,79.148315
1812,LOC00172,Highway Junction,C025,Surat,Gujarat,21.163416,72.838497
1813,LOC00442,Market Area,C018,Coimbatore,Tamil Nadu,11.027668,76.950312
1814,LOC00974,Bus Stand Area,C010,Gurugram,Delhi NCR,28.457763,77.027569
1815,LOC02546,Market Area,C060,Navi Mumbai,Maharashtra,19.036572,73.023405
1816,LOC02474,Flyover Junction,C040,Indore,Madhya Pradesh,22.704612,75.859117
1817,LOC02064,Main Road,C068,Davangere,Karnataka,14.450292,75.90861
1818,LOC00222,Station Area,C053,Dehradun,Uttarakhand,30.322521,78.017523
1819,LOC01006,Industrial Area,C099,Kozhikode,Kerala,11.25963,75.768998
1820,LOC01149,Main Road,C043,Patna,Bihar,25.600457,85.138587
1821,LOC02578,Flyover Junction,C085,Jhansi,Uttar Pradesh,25.44524,78.574496
1822,LOC02439,Ring Road,C072,Vellore,Tamil Nadu,12.910535,79.126475
1823,LOC01072,Railway Crossing,C066,Hubli,Karnataka,15.361065,75.136623
1824,LOC02427,New Colony,C090,Siliguri,West Bengal,26.721897,88.395509
1825,LOC02928,Bus Stand Area,C052,Shillong,Meghalaya,25.586935,91.904927
1826,LOC01991,City Center,C056,Bilaspur,Chhattisgarh,22.082918,82.149341
1827,LOC00137,Bus Stand Area,C084,Gorakhpur,Uttar Pradesh,26.754611,83.371925
1828,LOC01616,Railway Crossing,C060,Navi Mumbai,Maharashtra,19.0318,73.042989
1829,LOC00720,Ring Road,C084,Gorakhpur,Uttar Pradesh,26.758228,83.3792
1830,LOC02834,Flyover Junction,C068,Davangere,Karnataka,14.454272,75.909198
1831,LOC02391,Flyover Junction,C041,Jabalpur,Madhya Pradesh,23.177765,79.999665
1832,LOC00882,Highway Junction,C064,Dhule,Maharashtra,20.898897,74.777547
1833,LOC00914,Bus Stand Area,C031,Kota,Rajasthan,25.214327,75.87294
1834,LOC02746,Station Area,C068,Davangere,Karnataka,14.463022,75.931066
1835,LOC00385,Flyover Junction,C048,Chandigarh,Punjab,30.730879,76.777563
1836,LOC01083,New Colony,C067,Belgaum,Karnataka,15.845102,74.48929
1837,LOC01431,Ring Road,C070,Tiruchirappalli,Tamil Nadu,10.781796,78.717354
1838,LOC02499,City Center,C104,Ambala,Haryana,30.380603,76.79053
1839,LOC00704,Main Road,C092,Sagar,Madhya Pradesh,23.830571,78.734364
1840,LOC00210,Industrial Area,C045,Bhubaneswar,Odisha,20.290748,85.839004
1841,LOC00754,City Center,C054,Haridwar,Uttarakhand,29.931178,78.175255
1842,LOC00084,Ring Road,C105,Dibrugarh,Assam,27.459533,94.900977
1843,LOC02949,City Center,C070,Tiruchirappalli,Tamil Nadu,10.778685,78.695283
1844,LOC01973,Market Area,C093,Gaya,Bihar,24.788569,85.00911
1845,LOC01279,Ring Road,C037,Agra,Uttar Pradesh,27.185482,78.006555
1846,LOC01555,Clock Tower Area,C054,Haridwar,Uttarakhand,29.945531,78.165332
1847,LOC02053,Gachibowli,C015,Hyderabad,Telangana,17.370055,78.47966
1848,LOC00981,Ring Road,C038,Meerut,Uttar Pradesh,28.992515,77.705121
1849,LOC02311,Market Area,C053,Dehradun,Uttarakhand,30.327592,78.034492
1850,LOC02736,Industrial Area,C026,Rajkot,Gujarat,22.302415,70.817079
1851,LOC02704,New Colony,C095,Jamshedpur,Jharkhand,22.815476,86.213596
1852,LOC01638,IT Park Area,C005,Aurangabad,Maharashtra,19.889453,75.334887
1853,LOC02829,Ring Road,C106,Silchar,Assam,24.838143,92.772341
1854,LOC01016,Bypass Road,C025,Surat,Gujarat,21.15725,72.83513
1855,LOC00209,Industrial Area,C051,Guwahati,Assam,26.139618,91.744797
1856,LOC01856,Station Area,C021,Erode,Tamil Nadu,11.35305,77.710749
1857,LOC00617,Flyover Junction,C032,Ajmer,Rajasthan,26.437679,74.643251
1858,LOC02178,Main Road,C103,Panipat,Haryana,29.392018,76.967695
1859,LOC02748,Station Area,C088,Howrah,West Bengal,22.575162,88.270279
1860,LOC02912,Highway Junction,C023,Kolkata,West Bengal,22.569521,88.37472
1861,LOC00574,Main Road,C107,Karimnagar,Telangana,18.442897,79.127166
1862,LOC00120,Station Area,C042,Gwalior,Madhya Pradesh,26.205591,78.18227
1863,LOC00214,Station Area,C005,Aurangabad,Maharashtra,19.866351,75.352694
1864,LOC02455,Flyover Junction,C070,Tiruchirappalli,Tamil Nadu,10.804469,78.717228
1865,LOC02758,Station Area,C069,Shimoga,Karnataka,13.921602,75.573816
1866,LOC02649,New Colony,C058,Vijayawada,Andhra Pradesh,16.519916,80.633207
1867,LOC01852,Station Area,C026,Rajkot,Gujarat,22.318341,70.813865
1868,LOC00497,Old City,C073,Thanjavur,Tamil Nadu,10.781371,79.136927
1869,LOC02880,Station Area,C032,Ajmer,Rajasthan,26.462792,74.631334
1870,LOC02237,Bypass Road,C045,Bhubaneswar,Odisha,20.292363,85.815446
1871,LOC02927,Bus Stand Area,C005,Aurangabad,Maharashtra,19.867809,75.358236
1872,LOC01543,Bus Stand Area,C029,Jodhpur,Rajasthan,26.227264,73.014005
1873,LOC02205,Flyover Junction,C092,Sagar,Madhya Pradesh,23.845442,78.741415
1874,LOC00928,Ring Road,C098,Rourkela,Odisha,22.264969,84.906087
1875,LOC00926,Flyover Junction,C107,Karimnagar,Telangana,18.439434,79.143264
1876,LOC02070,Main Road,C105,Dibrugarh,Assam,27.45155,94.915233
1877,LOC02422,New Colony,C036,Prayagraj,Uttar Pradesh,25.442581,81.836841
1878,LOC00809,Market Area,C096,Dhanbad,Jharkhand,23.800185,86.445363
1879,LOC00149,Main Road,C062,Sangli,Maharashtra,16.850002,74.559191
1880,LOC00550,City Center,C100,Thrissur,Kerala,10.527669,76.204942
1881,LOC02168,Market Area,C074,Bhavnagar,Gujarat,21.777142,72.16655
1882,LOC00956,Railway Crossing,C014,Mangaluru,Karnataka,12.922344,74.870717
1883,LOC01654,Station Area,C037,Agra,Uttar Pradesh,27.166533,78.004788
1884,LOC02066,City Center,C107,Karimnagar,Telangana,18.436726,79.136973
1885,LOC00278,Old City,C058,Vijayawada,Andhra Pradesh,16.499654,80.644136
1886,LOC02098,Main Road,C013,Mysuru,Karnataka,12.281239,76.638295
1887,LOC02818,City Center,C059,Thane,Maharashtra,19.208636,72.975925
1888,LOC01946,Station Area,C007,Kolhapur,Maharashtra,16.71397,74.254041
1889,LOC01681,Ring Road,C018,Coimbatore,Tamil Nadu,11.018351,76.944394
1890,LOC00360,City Center,C058,Vijayawada,Andhra Pradesh,16.502356,80.662718
1891,LOC01435,Railway Crossing,C025,Surat,Gujarat,21.178657,72.821732
1892,LOC01708,IT Park Area,C032,Ajmer,Rajasthan,26.456396,74.640039
1893,LOC01052,Bypass Road,C095,Jamshedpur,Jharkhand,22.80671,86.211475
1894,LOC02257,Ring Road,C036,Prayagraj,Uttar Pradesh,25.432706,81.839116
1895,LOC00700,New Colony,C005,Aurangabad,Maharashtra,19.875664,75.351595
1896,LOC02296,Viman Nagar,C002,Pune,Maharashtra,18.531612,73.866078
1897,LOC02517,Railway Crossing,C077,Junagadh,Gujarat,21.528851,70.444069
1898,LOC00014,Industrial Area,C093,Gaya,Bihar,24.784822,85.00431
1899,LOC01133,Industrial Area,C022,Tirupati,Tamil Nadu,13.618417,79.406576
1900,LOC00494,Ring Road,C075,Jamnagar,Gujarat,22.484078,70.048088
1901,LOC01557,Ring Road,C106,Silchar,Assam,24.840959,92.792842
1902,LOC00486,Flyover Junction,C085,Jhansi,Uttar Pradesh,25.439805,78.55704
1903,LOC01845,Market Area,C070,Tiruchirappalli,Tamil Nadu,10.794447,78.714502
1904,LOC01162,Market Area,C081,Agra Rural,Uttar Pradesh,27.243696,78.047408
1905,LOC01452,Market Area,C077,Junagadh,Gujarat,21.535089,70.459511
1906,LOC01552,Clock Tower Area,C026,Rajkot,Gujarat,22.294242,70.81451
1907,LOC02719,Main Road,C032,Ajmer,Rajasthan,26.459953,74.640572
1908,LOC00646,Bypass Road,C072,Vellore,Tamil Nadu,12.927608,79.135745
1909,LOC02259,New Colony,C021,Erode,Tamil Nadu,11.354025,77.731391
1910,LOC01172,Railway Crossing,C020,Salem,Tamil Nadu,11.674629,78.153631
1911,LOC02459,Bypass Road,C080,Bharatpur,Rajasthan,27.20385,77.502752
1912,LOC00429,New Colony,C036,Prayagraj,Uttar Pradesh,25.443162,81.855909
1913,LOC02485,Bus Stand Area,C079,Alwar,Rajasthan,27.540421,76.635709
1914,LOC02904,New Colony,C094,Muzaffarpur,Bihar,26.121672,85.386553
1915,LOC02042,Clock Tower Area,C026,Rajkot,Gujarat,22.307153,70.803844
1916,LOC01727,Old City,C038,Meerut,Uttar Pradesh,28.989317,77.719278
1917,LOC00108,New Colony,C081,Agra Rural,Uttar Pradesh,27.237507,78.042583
1918,LOC01827,Clock Tower Area,C033,Lucknow,Uttar Pradesh,26.849428,80.957986
1919,LOC01363,Clock Tower Area,C028,Jaipur,Rajasthan,26.907696,75.774642
1920,LOC02606,Railway Crossing,C084,Gorakhpur,Uttar Pradesh,26.766793,83.381123
1921,LOC00334,City Center,C031,Kota,Rajasthan,25.203431,75.864158
1922,LOC02118,City Center,C027,Vadodara,Gujarat,22.303474,73.187365
1923,LOC02329,Clock Tower Area,C102,Patiala,Punjab,30.347891,76.375821
1924,LOC01605,Flyover Junction,C051,Guwahati,Assam,26.149311,91.723329
1925,LOC02565,Station Area,C087,Mathura,Uttar Pradesh,27.494838,77.659717
1926,LOC02932,New Colony,C106,Silchar,Assam,24.834808,92.773812
1927,LOC00887,Clock Tower Area,C090,Siliguri,West Bengal,26.714257,88.394594
1928,LOC01575,Industrial Area,C048,Chandigarh,Punjab,30.722848,76.788116
1929,LOC01446,Bus Stand Area,C078,Bikaner,Rajasthan,28.017605,73.307284
1930,LOC02355,Industrial Area,C017,Chennai,Tamil Nadu,13.096098,80.25678
1931,LOC02335,New Colony,C023,Kolkata,West Bengal,22.581294,88.376084
1932,LOC00891,Old City,C092,Sagar,Madhya Pradesh,23.828269,78.743842
1933,LOC02004,City Center,C045,Bhubaneswar,Odisha,20.285881,85.822992
1934,LOC01364,Chandni Chowk,C008,Delhi,Delhi NCR,28.694935,77.09908
1935,LOC00394,Bus Stand Area,C026,Rajkot,Gujarat,22.295142,70.797697
1936,LOC01483,Bypass Road,C062,Sangli,Maharashtra,16.851261,74.56174
1937,LOC00196,Highway Junction,C067,Belgaum,Karnataka,15.841915,74.489692
1938,LOC00511,City Center,C084,Gorakhpur,Uttar Pradesh,26.755273,83.381691
1939,LOC00544,Bypass Road,C029,Jodhpur,Rajasthan,26.245716,73.033329
1940,LOC01166,Railway Crossing,C020,Salem,Tamil Nadu,11.656698,78.139481
1941,LOC02385,Pitampura,C008,Delhi,Delhi NCR,28.707304,77.100147
1942,LOC00147,Bus Stand Area,C033,Lucknow,Uttar Pradesh,26.86013,80.94894
1943,LOC01594,Old City,C004,Nashik,Maharashtra,20.008383,73.780646
1944,LOC00756,Old City,C027,Vadodara,Gujarat,22.313959,73.190067
1945,LOC00060,Station Area,C046,Kochi,Kerala,9.932231,76.258544
1946,LOC00587,Station Area,C023,Kolkata,West Bengal,22.5829,88.354986
1947,LOC00203,Industrial Area,C067,Belgaum,Karnataka,15.839578,74.482955
1948,LOC02423,Old City,C071,Tirunelveli,Tamil Nadu,8.717699,77.749818
1949,LOC00472,Highway Junction,C021,Erode,Tamil Nadu,11.349563,77.714433
1950,LOC02643,Madhapur,C015,Hyderabad,Telangana,17.377756,78.491403
1951,LOC00057,New Colony,C066,Hubli,Karnataka,15.36149,75.114714
1952,LOC00829,Old City,C077,Junagadh,Gujarat,21.518447,70.461494
1953,LOC01766,Bus Stand Area,C030,Udaipur,Rajasthan,24.595001,73.721573
1954,LOC00853,Begumpet,C015,Hyderabad,Telangana,17.377007,78.488311
1955,LOC02747,New Colony,C040,Indore,Madhya Pradesh,22.723601,75.849963
1956,LOC00793,Station Area,C028,Jaipur,Rajasthan,26.906729,75.783756
1957,LOC01229,Clock Tower Area,C016,Warangal,Telangana,17.991329,79.583215
1958,LOC01969,IT Park Area,C060,Navi Mumbai,Maharashtra,19.027114,73.035912
1959,LOC00579,IT Park Area,C089,Durgapur,West Bengal,23.53355,87.312559
1960,LOC01138,Main Road,C038,Meerut,Uttar Pradesh,28.993418,77.709483
1961,LOC02843,Bus Stand Area,C019,Madurai,Tamil Nadu,9.927757,78.130954
1962,LOC02128,Old City,C061,Amravati,Maharashtra,20.926969,77.759026
1963,LOC02152,Ring Road,C049,Ludhiana,Punjab,30.89781,75.861752
1964,LOC00784,Station Area,C061,Amravati,Maharashtra,20.937949,77.739504
1965,LOC00344,City Center,C019,Madurai,Tamil Nadu,9.911283,78.105618
1966,LOC01660,Rohini,C008,Delhi,Delhi NCR,28.710156,77.08762
1967,LOC01683,Market Area,C017,Chennai,Tamil Nadu,13.071392,80.256064
1968,LOC01481,Market Area,C034,Kanpur,Uttar Pradesh,26.439284,80.345276
1969,LOC01471,Market Area,C087,Mathura,Uttar Pradesh,27.498484,77.681977
1970,LOC01757,Ring Road,C048,Chandigarh,Punjab,30.718557,76.778255
1971,LOC00232,Ring Road,C077,Junagadh,Gujarat,21.510609,70.468213
1972,LOC00081,Ring Road,C033,Lucknow,Uttar Pradesh,26.856568,80.943448
1973,LOC00995,Old City,C058,Vijayawada,Andhra Pradesh,16.500545,80.643039
1974,LOC02466,Bus Stand Area,C021,Erode,Tamil Nadu,11.339791,77.731481
1975,LOC00959,Highway Junction,C079,Alwar,Rajasthan,27.556058,76.63862
1976,LOC00961,Ring Road,C050,Amritsar,Punjab,31.648393,74.880875
1977,LOC01785,Market Area,C014,Mangaluru,Karnataka,12.922592,74.854392
1978,LOC00122,Chandni Chowk,C008,Delhi,Delhi NCR,28.702206,77.091153
1979,LOC01524,Market Area,C006,Solapur,Maharashtra,17.668559,75.915299
1980,LOC02215,Market Area,C065,Nanded,Maharashtra,19.124968,77.313341
1981,LOC00093,Flyover Junction,C013,Mysuru,Karnataka,12.295149,76.642102
1982,LOC00301,New Colony,C097,Cuttack,Odisha,20.473173,85.882847
1983,LOC01780,Bypass Road,C017,Chennai,Tamil Nadu,13.068678,80.260931
1984,LOC00616,Main Road,C010,Gurugram,Delhi NCR,28.451884,77.021763
1985,LOC00406,Railway Crossing,C011,Faridabad,Delhi NCR,28.39678,77.319311
1986,LOC02199,IT Park Area,C073,Thanjavur,Tamil Nadu,10.791174,79.128138
1987,LOC00140,Ring Road,C056,Bilaspur,Chhattisgarh,22.075815,82.140971
1988,LOC00078,Ring Road,C050,Amritsar,Punjab,31.643799,74.867121
1989,LOC01366,Clock Tower Area,C053,Dehradun,Uttarakhand,30.314876,78.040416
1990,LOC02138,Industrial Area,C011,Faridabad,Delhi NCR,28.400553,77.312445
1991,LOC00909,Indiranagar,C012,Bengaluru,Karnataka,12.973972,77.601745
1992,LOC02159,City Center,C041,Jabalpur,Madhya Pradesh,23.180255,79.995307
1993,LOC00116,City Center,C092,Sagar,Madhya Pradesh,23.829234,78.735515
1994,LOC01218,Industrial Area,C071,Tirunelveli,Tamil Nadu,8.704536,77.76352
1995,LOC00661,Railway Crossing,C076,Gandhinagar,Gujarat,23.229222,72.643317
1996,LOC00652,Mankapur,C003,Nagpur,Maharashtra,21.147164,79.093909
1997,LOC00621,Station Area,C016,Warangal,Telangana,17.967199,79.601905
1998,LOC02945,Station Area,C106,Silchar,Assam,24.83528,92.773841
1999,LOC02088,Highway Junction,C032,Ajmer,Rajasthan,26.45807,74.637378
2000,LOC01026,Bypass Road,C023,Kolkata,West Bengal,22.558024,88.370349
2001,LOC02749,Highway Junction,C085,Jhansi,Uttar Pradesh,25.447872,78.557403
2002,LOC00936,Old City,C010,Gurugram,Delhi NCR,28.472898,77.036972
2003,LOC00379,Bus Stand Area,C022,Tirupati,Tamil Nadu,13.630115,79.426167
2004,LOC00817,Railway Crossing,C068,Davangere,Karnataka,14.474222,75.910118
2005,LOC01015,Station Area,C110,Guntur,Andhra Pradesh,16.3062,80.423867
2006,LOC00307,Bypass Road,C055,Raipur,Chhattisgarh,21.243958,81.622872
2007,LOC02965,City Center,C056,Bilaspur,Chhattisgarh,22.073565,82.15409
2008,LOC00593,Industrial Area,C007,Kolhapur,Maharashtra,16.698805,74.238939
2009,LOC01979,Bus Stand Area,C060,Navi Mumbai,Maharashtra,19.027058,73.017034
2010,LOC01384,IT Park Area,C094,Muzaffarpur,Bihar,26.11708,85.389161
2011,LOC01901,Karol Bagh,C008,Delhi,Delhi NCR,28.710856,77.095541
2012,LOC02235,Industrial Area,C043,Patna,Bihar,25.608636,85.144139
2013,LOC01365,Market Area,C078,Bikaner,Rajasthan,28.025334,73.302787
2014,LOC02900,Industrial Area,C097,Cuttack,Odisha,20.454397,85.895041
2015,LOC01320,Highway Junction,C030,Udaipur,Rajasthan,24.581406,73.717083
2016,LOC01870,Flyover Junction,C101,Jalandhar,Punjab,31.31395,75.561339
2017,LOC01956,Main Road,C028,Jaipur,Rajasthan,26.923439,75.790886
2018,LOC02039,Main Road,C037,Agra,Uttar Pradesh,27.190977,78.016582
2019,LOC01853,Railway Crossing,C105,Dibrugarh,Assam,27.445849,94.91419
2020,LOC00835,Ring Road,C004,Nashik,Maharashtra,19.982941,73.798811
2021,LOC00262,Main Road,C048,Chandigarh,Punjab,30.72235,76.793739
2022,LOC02995,Clock Tower Area,C074,Bhavnagar,Gujarat,21.759375,72.145149
2023,LOC01352,Bypass Road,C044,Ranchi,Jharkhand,23.3578,85.316697
2024,LOC00523,Industrial Area,C042,Gwalior,Madhya Pradesh,26.231154,78.16857
2025,LOC02879,Ring Road,C081,Agra Rural,Uttar Pradesh,27.264098,78.058004
