violation_id,driver_id,vehicle_id,location_id,city_id,violation_date,violation_time,violation_type,fine_amount,severity,accident_involved,driver_age,driver_gender,license_type,previous_violations,vehicle_type,vehicle_brand,vehicle_age,fuel_type,area_name,city,state,road_type,latitude,longitude,average_speed,weather_condition,lane_affected,department_status
V20250123005321,D02437,VEH002597,LOC01857,C030,2025-01-23,17:35:18,Signal Jumping,800,Medium,No,37,Male,Permanent,0,Bike,Suzuki,5,Petrol,Flyover Junction,Udaipur,Rajasthan,City Road,24.587073,73.709646,26,Rainy,Multiple Lanes,Dispatched
V20250615005322,D02961,VEH007254,LOC00391,C070,2025-06-15,12:03:58,No Helmet,900,Medium,Yes,22,Male,Permanent,0,Scooter,Vespa,4,Petrol,Highway Junction,Tiruchirappalli,Tamil Nadu,City Road,10.788618,78.713065,28,Cloudy,Lane 1,Under Review
V20250120005323,D00612,VEH005912,LOC02482,C025,2025-01-20,16:29:36,Drunk Driving,9100,Critical,No,67,Female,Learner,0,Van,Mahindra,5,CNG,Flyover Junction,Surat,Gujarat,City Road,21.166973,72.824452,39,Stormy,Lane 1,Dispatched
V20240909005324,D01836,VEH002847,LOC01666,C027,2024-09-09,21:08:01,Wrong Parking,200,Low,No,46,Male,Permanent,0,Scooter,TVS,3,Petrol,Bypass Road,Vadodara,Gujarat,City Road,22.30709,73.185304,40,Clear,Shoulder,Active
V20241217005325,D02355,VEH004358,LOC02076,C024,2024-12-17,14:06:16,No Helmet,700,Medium,No,55,Male,Permanent,0,Van,Mahindra,9,Diesel,Market Area,Ahmedabad,Gujarat,State Highway,23.026557,72.565563,74,Rainy,Lane 3,Active
V20241019005326,D03936,VEH001561,LOC00069,C049,2024-10-19,09:25:10,Triple Riding,900,Medium,No,26,Male,Learner,0,Bike,Honda,14,Petrol,Bypass Road,Ludhiana,Punjab,State Highway,30.898559,75.869427,65,Cloudy,Lane 1,Dispatched
V20240902005327,D02883,VEH005485,LOC01926,C013,2024-09-02,18:26:02,No Seatbelt,800,Medium,No,67,Male,Permanent,0,Bike,Royal Enfield,5,Petrol,Industrial Area,Mysuru,Karnataka,State Highway,12.296701,76.635439,50,Cloudy,Multiple Lanes,Under Review
V20240215005328,D03850,VEH002826,LOC02384,C058,2024-02-15,17:00:26,Signal Jumping,500,Medium,No,26,Male,Permanent,0,Car,Kia,0,Petrol,New Colony,Vijayawada,Andhra Pradesh,State Highway,16.495033,80.659235,71,Clear,Multiple Lanes,Dispatched
V20250510005329,D00551,VEH006789,LOC01812,C107,2025-05-10,08:51:57,Wrong Parking,400,Low,No,31,Female,Permanent,1,Bike,Bajaj,5,Petrol,City Center,Karimnagar,Telangana,State Highway,18.423875,79.127813,59,Clear,Lane 1,Notified
V20240520005330,D00094,VEH001161,LOC00976,C085,2024-05-20,20:25:55,No License,3300,High,No,30,Male,International,2,Car,Honda,0,Petrol,Ring Road,Jhansi,Uttar Pradesh,City Road,25.448159,78.574555,49,Clear,Lane 1,Active
V20250530005331,D03086,VEH003476,LOC02883,C030,2025-05-30,10:19:44,Triple Riding,1000,Medium,No,31,Female,Learner,1,Car,Maruti Suzuki,3,Diesel,New Colony,Udaipur,Rajasthan,Local Street,24.570415,73.721317,19,Clear,Lane 2,Active
V20250401005332,D02397,VEH002969,LOC02086,C075,2025-04-01,07:30:01,Wrong Parking,200,Low,No,34,Male,Permanent,0,Bus,Tata,3,Diesel,Highway Junction,Jamnagar,Gujarat,Local Street,22.481274,70.056777,22,Cloudy,Lane 2,Active
V20241003005333,D00298,VEH004917,LOC02329,C028,2024-10-03,08:00:01,No Helmet,700,Medium,No,31,Male,Learner,0,Bus,Tata,3,Diesel,Highway Junction,Jaipur,Rajasthan,City Road,26.916817,75.782622,38,Clear,Lane 3,Dispatched
V20250702005334,D04110,VEH000433,LOC00643,C037,2025-07-02,19:32:53,Red Light Violation,500,Medium,No,36,Male,Learner,1,Car,Tata,13,CNG,Industrial Area,Agra,Uttar Pradesh,State Highway,27.172165,77.997836,69,Foggy,Lane 2,Under Review
V20240407005335,D00964,VEH005439,LOC01845,C086,2024-04-07,11:19:04,Drunk Driving,5800,High,No,30,Male,Permanent,0,Bike,Honda,1,Petrol,Market Area,Saharanpur,Uttar Pradesh,City Road,29.981257,77.547465,46,Clear,Lane 1,Dispatched
V20250216005336,D03184,VEH000192,LOC01302,C089,2025-02-16,17:43:04,Wrong Side Driving,700,High,No,26,Male,Permanent,2,Bike,Yamaha,5,Petrol,Old City,Durgapur,West Bengal,City Road,23.523136,87.305629,50,Stormy,Lane 1,Notified
V20240812005337,D00859,VEH006895,LOC01517,C102,2024-08-12,08:27:14,Wrong Parking,400,Low,No,51,Male,Permanent,0,Car,Maruti Suzuki,15,Diesel,Station Area,Patiala,Punjab,City Road,30.330178,76.378293,36,Clear,Shoulder,Active
V20240921005338,D02809,VEH000480,LOC02110,C077,2024-09-21,06:42:57,Signal Jumping,600,Medium,No,30,Male,Learner,5,Auto Rickshaw,Piaggio,5,CNG,Old City,Junagadh,Gujarat,Expressway,21.522259,70.46298,105,Clear,Lane 2,Under Review
V20250502005339,D00063,VEH001910,LOC00526,C040,2025-05-02,07:23:19,Overspeeding,800,Medium,No,20,Male,No License,2,Car,Hyundai,4,Electric,City Center,Indore,Madhya Pradesh,City Road,22.72549,75.847706,73,Clear,Lane 3,Active
V20240404005340,D04620,VEH003863,LOC02835,C106,2024-04-04,15:18:18,No License,4000,High,No,20,Male,Permanent,0,Bus,BharatBenz,4,Diesel,Clock Tower Area,Silchar,Assam,National Highway,24.845605,92.763914,85,Clear,Lane 1,Dispatched
V20251009005341,D02927,VEH003291,LOC01727,C109,2025-10-09,08:23:48,No License,4100,High,No,23,Male,Permanent,3,Bike,Royal Enfield,1,Petrol,Railway Crossing,Tirupati,Andhra Pradesh,National Highway,13.614096,79.416039,76,Clear,Lane 2,Active
V20250827005342,D03075,VEH007806,LOC00064,C006,2025-08-27,09:33:18,Wrong Parking,300,Low,Yes,29,Male,Permanent,0,Scooter,Honda,5,Petrol,Bypass Road,Solapur,Maharashtra,City Road,17.647524,75.905362,39,Foggy,Lane 2,Notified
V20240103005343,D01599,VEH005621,LOC01530,C046,2024-01-03,16:04:45,Overspeeding,500,High,No,23,Female,Permanent,1,Bike,Suzuki,5,Petrol,New Colony,Kochi,Kerala,City Road,9.919473,76.271281,73,Foggy,Shoulder,Dispatched
V20251103005344,D00597,VEH002843,LOC02473,C099,2025-11-03,15:47:13,Red Light Violation,700,Medium,No,54,Female,Permanent,2,Car,Mahindra,16,Diesel,Clock Tower Area,Kozhikode,Kerala,City Road,11.265473,75.794189,51,Clear,Lane 3,Notified
V20240526005345,D00372,VEH006730,LOC01158,C086,2024-05-26,04:51:12,Drunk Driving,4100,Critical,No,40,Male,Permanent,1,Bike,TVS,5,Petrol,Industrial Area,Saharanpur,Uttar Pradesh,City Road,29.966223,77.547853,33,Rainy,Shoulder,Active
V20241217005346,D00471,VEH001930,LOC00504,C068,2024-12-17,12:29:23,Dangerous Driving,1100,Critical,No,24,Male,Permanent,6,Bike,KTM,9,Petrol,New Colony,Davangere,Karnataka,National Highway,14.471371,75.924648,87,Rainy,Multiple Lanes,Notified
V20250404005347,D00113,VEH007683,LOC01124,C031,2025-04-04,22:41:08,Overspeeding,1400,Medium,No,38,Female,Permanent,1,Bike,Royal Enfield,9,Petrol,Bypass Road,Kota,Rajasthan,Local Street,25.209958,75.873684,33,Clear,Lane 2,Active
V20250614005348,D02295,VEH006579,LOC02299,C011,2025-06-14,16:24:05,Red Light Violation,900,Medium,No,21,Male,Permanent,0,Auto Rickshaw,TVS,2,Petrol,Station Area,Faridabad,Delhi NCR,City Road,28.419966,77.32974,43,Cloudy,Multiple Lanes,Active
V20251119005349,D03420,VEH004353,LOC02270,C088,2025-11-19,11:55:29,No Seatbelt,600,Low,Yes,28,Female,Permanent,0,Car,Hyundai,4,Electric,Station Area,Howrah,West Bengal,City Road,22.582052,88.25813,41,Clear,Lane 3,Active
V20241013005350,D02093,VEH002236,LOC02765,C013,2024-10-13,20:16:47,No License,3500,High,No,33,Male,Permanent,0,Bike,Yamaha,4,Petrol,Market Area,Mysuru,Karnataka,City Road,12.286654,76.632622,38,Clear,Multiple Lanes,Dispatched
V20240901005351,D04135,VEH002849,LOC02625,C098,2024-09-01,19:49:22,Triple Riding,600,Medium,No,22,Female,No License,0,Scooter,Bajaj,2,Petrol,Ring Road,Rourkela,Odisha,Local Street,22.25455,84.911637,18,Stormy,Lane 2,Under Review
V20251021005352,D00725,VEH001414,LOC01545,C074,2025-10-21,09:33:24,No Seatbelt,700,Low,No,48,Female,Learner,0,Bike,Yamaha,16,Petrol,Old City,Bhavnagar,Gujarat,State Highway,21.766549,72.168053,68,Foggy,Lane 3,Under Review
V20240813005353,D03300,VEH002563,LOC02427,C051,2024-08-13,09:34:48,Wrong Parking,400,Low,No,22,Male,Permanent,1,Car,Tata,0,Petrol,Bus Stand Area,Guwahati,Assam,Local Street,26.137172,91.735624,35,Clear,Lane 2,Notified
V20250503005354,D04357,VEH003868,LOC00096,C052,2025-05-03,12:53:54,No Helmet,500,Medium,No,22,Male,Learner,2,Bike,Suzuki,2,Electric,New Colony,Shillong,Meghalaya,National Highway,25.570913,91.881123,65,Rainy,Lane 1,Under Review
V20241221005355,D03172,VEH007334,LOC02074,C058,2024-12-21,16:04:41,No Helmet,700,Medium,No,29,Male,Permanent,0,Auto Rickshaw,Piaggio,10,CNG,Bypass Road,Vijayawada,Andhra Pradesh,Expressway,16.50916,80.642967,87,Cloudy,Lane 1,Notified
V20251123005356,D04492,VEH001816,LOC02685,C030,2025-11-23,09:24:42,Signal Jumping,900,Medium,No,20,Male,Learner,0,Bike,Royal Enfield,15,Petrol,Station Area,Udaipur,Rajasthan,Expressway,24.586206,73.719191,101,Stormy,Lane 3,Dispatched
V20241115005357,D04041,VEH006298,LOC02156,C026,2024-11-15,08:00:34,No Helmet,900,Medium,No,39,Female,Learner,1,Scooter,Honda,17,Electric,Old City,Rajkot,Gujarat,National Highway,22.315248,70.792816,96,Clear,Lane 2,Active
V20250709005358,D03160,VEH005061,LOC01831,C110,2025-07-09,10:40:13,No License,3600,High,No,29,Male,Learner,0,Bike,Hero,2,Petrol,Flyover Junction,Guntur,Andhra Pradesh,City Road,16.29306,80.426132,49,Cloudy,Lane 1,Dispatched
V20251122005359,D03523,VEH006686,LOC00064,C049,2025-11-22,11:27:48,Wrong Parking,500,Low,Yes,36,Female,Learner,1,Bike,Suzuki,3,Electric,Old City,Ludhiana,Punjab,National Highway,30.897043,75.858856,83,Clear,Multiple Lanes,Dispatched
V20250604005360,D02329,VEH002178,LOC01167,C093,2025-06-04,18:32:48,Overspeeding,700,Medium,No,23,Male,Permanent,0,Bike,Royal Enfield,2,Petrol,Bus Stand Area,Gaya,Bihar,Local Street,24.782904,84.990159,54,Clear,Lane 3,Dispatched
V20250220005361,D04838,VEH004213,LOC00585,C021,2025-02-20,08:54:50,Overspeeding,1500,High,No,21,Male,Permanent,1,Scooter,Bajaj,19,Electric,Railway Crossing,Erode,Tamil Nadu,City Road,11.35034,77.720216,54,Clear,Lane 3,Dispatched
V20250917005362,D00377,VEH001264,LOC02102,C099,2025-09-17,18:32:24,Overspeeding,600,High,No,36,Male,Permanent,0,Bus,Ashok Leyland,5,Diesel,Ring Road,Kozhikode,Kerala,City Road,11.253658,75.785183,51,Stormy,Multiple Lanes,Notified
V20250809005363,D03878,VEH001368,LOC01224,C101,2025-08-09,16:32:48,Wrong Parking,300,Low,No,50,Male,Permanent,1,Bus,Ashok Leyland,16,Diesel,Bypass Road,Jalandhar,Punjab,Expressway,31.337893,75.577311,71,Cloudy,Lane 1,Under Review
V20240515005364,D04097,VEH005428,LOC01143,C067,2024-05-15,08:32:41,Drunk Driving,3100,High,No,25,Male,Learner,0,Bus,Eicher,1,Diesel,Railway Crossing,Belgaum,Karnataka,City Road,15.843752,74.499632,54,Clear,Shoulder,Active
V20240605005365,D02874,VEH006524,LOC00290,C006,2024-06-05,11:16:15,Mobile Usage,4200,Medium,No,31,Male,Permanent,0,Car,Mahindra,2,Petrol,IT Park Area,Solapur,Maharashtra,City Road,17.652656,75.91984,54,Clear,Lane 3,Notified
V20240620005366,D01159,VEH000175,LOC02887,C085,2024-06-20,08:24:52,Wrong Parking,500,Low,No,39,Male,Learner,2,Bike,Royal Enfield,5,Electric,Market Area,Jhansi,Uttar Pradesh,City Road,25.435358,78.581854,35,Clear,Lane 1,Active
V20240115005367,D03308,VEH001211,LOC02544,C106,2024-01-15,17:16:58,Overspeeding,1400,Medium,No,60,Male,Permanent,2,Bike,Suzuki,8,Petrol,Main Road,Silchar,Assam,National Highway,24.83955,92.77786,120,Clear,Multiple Lanes,Notified
V20240117005368,D03146,VEH007961,LOC02749,C030,2024-01-17,19:18:39,Wrong Parking,300,Low,No,26,Female,Permanent,0,Bike,KTM,3,Petrol,Market Area,Udaipur,Rajasthan,State Highway,24.582798,73.703299,58,Foggy,Multiple Lanes,Active
V20250611005369,D02548,VEH006918,LOC00664,C051,2025-06-11,13:28:14,No Seatbelt,600,Medium,No,21,Male,Permanent,1,Scooter,Bajaj,0,Petrol,Bus Stand Area,Guwahati,Assam,Expressway,26.139697,91.748604,107,Clear,Multiple Lanes,Notified
V20240406005370,D04055,VEH003529,LOC00917,C016,2024-04-06,14:04:55,Overspeeding,1800,Medium,No,63,Male,Permanent,0,Car,Honda,5,Petrol,Highway Junction,Warangal,Telangana,City Road,17.969058,79.60733,46,Clear,Lane 1,Active
V20250716005371,D03404,VEH000493,LOC01707,C041,2025-07-16,10:08:44,Triple Riding,800,Medium,No,39,Male,Learner,1,Car,Tata,4,Petrol,IT Park Area,Jabalpur,Madhya Pradesh,State Highway,23.170207,79.995712,55,Clear,Lane 2,Active
V20241210005372,D01086,VEH006011,LOC00012,C021,2024-12-10,11:49:22,No Seatbelt,900,Low,No,23,Male,Permanent,1,Bike,Royal Enfield,5,Electric,Clock Tower Area,Erode,Tamil Nadu,City Road,11.342606,77.724624,37,Clear,Lane 1,Active
V20240730005373,D04991,VEH005297,LOC00453,C082,2024-07-30,08:39:27,Drunk Driving,4500,Critical,No,18,Female,Permanent,0,Car,Maruti Suzuki,0,Petrol,Clock Tower Area,Bareilly,Uttar Pradesh,City Road,28.364051,79.431409,31,Clear,Lane 1,Under Review
V20251121005374,D01335,VEH000895,LOC01607,C094,2025-11-21,20:13:36,No Helmet,700,Medium,No,35,Male,Permanent,1,Car,Honda,1,Petrol,Main Road,Muzaffarpur,Bihar,State Highway,26.11794,85.395858,51,Rainy,Lane 2,Under Review
V20250612005375,D04636,VEH007908,LOC00227,C033,2025-06-12,19:22:55,Dangerous Driving,1700,High,No,49,Male,Permanent,1,Car,Volkswagen,5,Diesel,City Center,Lucknow,Uttar Pradesh,State Highway,26.840444,80.956405,62,Clear,Lane 2,Dispatched
V20250322005376,D03451,VEH005688,LOC02796,C014,2025-03-22,12:31:32,Signal Jumping,900,Medium,No,31,Male,Permanent,1,Car,Toyota,5,Petrol,Old City,Mangaluru,Karnataka,Local Street,12.907602,74.848508,32,Foggy,Lane 1,Active
V20240609005377,D00772,VEH006421,LOC00493,C092,2024-06-09,15:29:14,No Seatbelt,600,Low,No,20,Female,Permanent,0,Bike,Yamaha,5,Petrol,Bypass Road,Sagar,Madhya Pradesh,National Highway,23.848456,78.742705,89,Rainy,Lane 1,Active
V20250601005378,D03770,VEH005181,LOC02512,C078,2025-06-01,19:20:36,Triple Riding,900,Medium,Yes,30,Male,Permanent,2,Bike,Hero,1,Petrol,Railway Crossing,Bikaner,Rajasthan,National Highway,28.015193,73.318214,97,Cloudy,Multiple Lanes,Active
V20250903005379,D02041,VEH007486,LOC00811,C076,2025-09-03,17:57:20,No Seatbelt,900,Medium,No,20,Male,Permanent,0,Scooter,Honda,14,Electric,New Colony,Gandhinagar,Gujarat,Local Street,23.206381,72.649474,32,Clear,Lane 3,Dispatched
V20240521005380,D03757,VEH004799,LOC02957,C104,2024-05-21,08:02:43,Mobile Usage,4800,High,No,54,Male,Permanent,0,Bike,Honda,5,Petrol,Clock Tower Area,Ambala,Haryana,City Road,30.366423,76.764464,25,Clear,Lane 3,Dispatched
V20240902005381,D03188,VEH002629,LOC00353,C094,2024-09-02,18:35:47,Wrong Side Driving,1000,High,No,20,Male,Permanent,1,Auto Rickshaw,Bajaj,5,Diesel,Highway Junction,Muzaffarpur,Bihar,Expressway,26.126527,85.399477,120,Foggy,Shoulder,Active
V20240521005382,D04600,VEH001831,LOC00171,C108,2024-05-21,12:15:11,Signal Jumping,900,Medium,No,24,Male,International,1,Bike,Suzuki,0,Petrol,Flyover Junction,Nizamabad,Telangana,City Road,18.678072,78.090455,47,Rainy,Lane 3,Active
V20250115005383,D02635,VEH000884,LOC00557,C010,2025-01-15,07:04:05,Drunk Driving,5300,High,Yes,29,Male,Permanent,0,Car,Kia,9,CNG,Flyover Junction,Gurugram,Delhi NCR,City Road,28.472302,77.034272,32,Rainy,Lane 1,Active
V20240619005384,D01068,VEH007762,LOC00718,C087,2024-06-19,09:01:45,Signal Jumping,900,Medium,No,20,Male,Permanent,1,Bike,Suzuki,6,Petrol,IT Park Area,Mathura,Uttar Pradesh,City Road,27.504817,77.681697,50,Clear,Lane 2,Under Review
V20240127005385,D01270,VEH005745,LOC02056,C040,2024-01-27,18:06:01,Overspeeding,1300,Medium,No,33,Male,No License,0,Car,Hyundai,0,Diesel,Railway Crossing,Indore,Madhya Pradesh,City Road,22.719502,75.845678,33,Cloudy,Lane 1,Active
V20241229005386,D02096,VEH006361,LOC00015,C047,2024-12-29,09:41:19,Drunk Driving,4800,Critical,No,38,Male,No License,0,Car,Toyota,1,Diesel,IT Park Area,Thiruvananthapuram,Kerala,State Highway,8.523078,76.928564,60,Cloudy,Lane 1,Active
V20250116005387,D00615,VEH005212,LOC02891,C101,2025-01-16,19:44:58,No Helmet,900,Medium,No,18,Male,Permanent,1,Bike,Hero,0,Petrol,Market Area,Jalandhar,Punjab,National Highway,31.335786,75.577817,89,Rainy,Lane 1,Active
V20250913005388,D04121,VEH000834,LOC02191,C099,2025-09-13,11:02:43,Overspeeding,600,Medium,No,44,Male,Permanent,2,Car,Volkswagen,10,Petrol,Bus Stand Area,Kozhikode,Kerala,Expressway,11.262642,75.792249,132,Clear,Lane 2,Active
V20251214005389,D02946,VEH007626,LOC01009,C031,2025-12-14,00:12:56,Overspeeding,1700,Medium,No,29,Female,Permanent,0,Scooter,Bajaj,4,Petrol,Clock Tower Area,Kota,Rajasthan,City Road,25.226366,75.874161,41,Cloudy,Lane 1,Active
V20250218005390,D04129,VEH004787,LOC00168,C070,2025-02-18,17:00:20,No License,3700,High,No,54,Male,Permanent,6,Van,Maruti Suzuki,3,Diesel,Ring Road,Tiruchirappalli,Tamil Nadu,City Road,10.802517,78.708447,29,Stormy,Lane 1,Active
V20240318005391,D01906,VEH000403,LOC00565,C022,2024-03-18,04:55:08,Mobile Usage,3300,Medium,No,22,Male,Learner,7,Bike,Bajaj,7,Petrol,Main Road,Tirupati,Tamil Nadu,City Road,13.633802,79.431869,37,Cloudy,Lane 1,Dispatched
V20250528005392,D03510,VEH005521,LOC02885,C038,2025-05-28,19:10:10,Overspeeding,1000,Medium,No,21,Male,Permanent,0,Bike,Hero,1,Petrol,New Colony,Meerut,Uttar Pradesh,City Road,28.99042,77.701171,80,Foggy,Multiple Lanes,Active
V20240103005393,D04485,VEH006850,LOC02259,C043,2024-01-03,07:20:12,No Seatbelt,800,Low,No,34,Female,Permanent,2,Bike,KTM,4,Petrol,Industrial Area,Patna,Bihar,National Highway,25.60402,85.137712,99,Rainy,Shoulder,Under Review
V20241208005394,D03841,VEH007014,LOC01910,C089,2024-12-08,17:11:00,No Seatbelt,1000,Low,Yes,26,Male,Permanent,0,Scooter,Suzuki,9,Petrol,Ring Road,Durgapur,West Bengal,City Road,23.506291,87.316798,47,Clear,Lane 3,Dispatched
V20240304005395,D04850,VEH002943,LOC00446,C006,2024-03-04,12:16:06,Overspeeding,1900,High,No,30,Male,Permanent,0,Bike,TVS,16,Petrol,Flyover Junction,Solapur,Maharashtra,Local Street,17.660865,75.904451,40,Clear,Lane 1,Notified
V20250426005396,D03232,VEH000074,LOC01333,C061,2025-04-26,13:02:55,Red Light Violation,900,Medium,No,41,Male,Permanent,0,Scooter,Bajaj,1,Petrol,Clock Tower Area,Amravati,Maharashtra,State Highway,20.94092,77.755208,52,Cloudy,Shoulder,Active
V20240701005397,D03322,VEH003588,LOC01478,C060,2024-07-01,18:22:49,Overspeeding,600,Medium,No,32,Female,Permanent,0,Bike,KTM,2,Petrol,Main Road,Navi Mumbai,Maharashtra,City Road,19.038014,73.031179,49,Rainy,Multiple Lanes,Under Review
V20250726005398,D00590,VEH003049,LOC00409,C055,2025-07-26,16:17:25,Overspeeding,700,Medium,No,42,Female,Permanent,0,Bike,TVS,3,Petrol,IT Park Area,Raipur,Chhattisgarh,City Road,21.243167,81.637082,50,Clear,Lane 2,Dispatched
V20240708005399,D04884,VEH004336,LOC02420,C085,2024-07-08,17:13:43,No Helmet,800,Medium,No,40,Female,Permanent,0,Bus,BharatBenz,16,Diesel,Station Area,Jhansi,Uttar Pradesh,Local Street,25.455514,78.578934,20,Clear,Lane 1,Active
V20240116005400,D01410,VEH002903,LOC01339,C058,2024-01-16,12:13:19,No Seatbelt,1000,Medium,No,55,Male,Learner,0,Car,Kia,17,CNG,Station Area,Vijayawada,Andhra Pradesh,City Road,16.499455,80.656659,33,Cloudy,Lane 1,Active
V20250219005401,D02326,VEH005327,LOC00443,C078,2025-02-19,12:15:15,Dangerous Driving,2000,High,No,19,Male,Permanent,0,Auto Rickshaw,Piaggio,3,CNG,New Colony,Bikaner,Rajasthan,National Highway,28.021074,73.320643,75,Clear,Lane 1,Under Review
V20250416005402,D01691,VEH004962,LOC00936,C057,2025-04-16,15:57:14,No Seatbelt,800,Medium,No,20,Male,Learner,1,Auto Rickshaw,Piaggio,1,CNG,Clock Tower Area,Visakhapatnam,Andhra Pradesh,City Road,17.688246,83.218584,53,Clear,Lane 1,Dispatched
V20240508005403,D04560,VEH003917,LOC01421,C013,2024-05-08,16:48:13,Overspeeding,2000,Medium,No,24,Male,Learner,4,Car,Honda,4,Diesel,Market Area,Mysuru,Karnataka,City Road,12.293288,76.64261,40,Cloudy,Lane 2,Under Review
V20250831005404,D01767,VEH007886,LOC01770,C080,2025-08-31,08:43:44,Signal Jumping,700,Medium,No,31,Male,Permanent,1,Car,Tata,12,Petrol,Ring Road,Bharatpur,Rajasthan,State Highway,27.219932,77.494789,62,Foggy,Lane 1,Active
V20240119005405,D04679,VEH000831,LOC01695,C015,2024-01-19,19:36:43,Wrong Parking,300,Low,No,25,Female,Permanent,0,Bus,Ashok Leyland,5,Diesel,Banjara Hills,Hyderabad,Telangana,Expressway,17.388455,78.473177,91,Clear,Shoulder,Dispatched
V20250521005406,D01811,VEH000803,LOC01714,C072,2025-05-21,17:06:32,Mobile Usage,3000,High,No,23,Female,Permanent,2,Bike,KTM,1,Petrol,Ring Road,Vellore,Tamil Nadu,Local Street,12.921237,79.127777,17,Clear,Multiple Lanes,Notified
V20241012005407,D03062,VEH004746,LOC01670,C063,2024-10-12,10:04:50,Wrong Side Driving,1000,High,No,19,Female,Permanent,1,Bus,Eicher,16,Diesel,Clock Tower Area,Jalgaon,Maharashtra,Expressway,21.009781,75.565876,89,Clear,Lane 1,Dispatched
V20240229005408,D02056,VEH007814,LOC02335,C005,2024-02-29,17:11:37,No Seatbelt,700,Medium,No,46,Male,No License,0,Bike,Suzuki,0,Petrol,Flyover Junction,Aurangabad,Maharashtra,Local Street,19.861546,75.329332,19,Clear,Lane 1,Active
V20250429005409,D04083,VEH003856,LOC01352,C042,2025-04-29,16:33:36,Signal Jumping,600,Medium,No,36,Male,Permanent,1,Bike,Bajaj,2,Petrol,Railway Crossing,Gwalior,Madhya Pradesh,State Highway,26.211572,78.186771,69,Clear,Lane 1,Dispatched
V20250615005410,D01075,VEH007939,LOC01901,C045,2025-06-15,07:59:24,No Seatbelt,900,Medium,No,34,Male,Permanent,2,Bike,Hero,2,Petrol,Station Area,Bhubaneswar,Odisha,City Road,20.306067,85.833815,33,Rainy,Multiple Lanes,Dispatched
V20250622005411,D02160,VEH004735,LOC00130,C016,2025-06-22,09:44:41,No Helmet,600,Medium,No,31,Male,Permanent,4,Bike,Hero,4,Petrol,Main Road,Warangal,Telangana,City Road,17.987025,79.608661,25,Rainy,Lane 1,Active
V20240914005412,D04882,VEH004273,LOC02142,C004,2024-09-14,13:57:12,Red Light Violation,800,Medium,No,44,Male,Permanent,0,Auto Rickshaw,TVS,5,Petrol,IT Park Area,Nashik,Maharashtra,State Highway,20.010341,73.790951,58,Clear,Lane 2,Dispatched
V20240121005413,D04163,VEH006438,LOC00044,C035,2024-01-21,20:25:32,Wrong Side Driving,1100,High,No,35,Male,No License,2,Bike,TVS,8,Petrol,Station Area,Varanasi,Uttar Pradesh,National Highway,25.306289,83.020003,72,Foggy,Lane 2,Active
V20251023005414,D04723,VEH001609,LOC00746,C028,2025-10-23,12:35:04,Mobile Usage,4600,High,No,19,Male,Permanent,1,Bike,Hero,8,Petrol,Main Road,Jaipur,Rajasthan,City Road,26.924067,75.786269,30,Cloudy,Lane 1,Notified
