driver_surrogate_key,driver_key,driver_age,driver_gender,license_type,previous_violations,age_group,offender_type
2629,D03961,30,Male,Permanent,3,26-35,Habitual
2630,D03325,26,Male,Permanent,0,26-35,First Time
2631,D00204,24,Male,No License,0,18-25,First Time
2632,D04676,39,Male,Permanent,1,36-45,Repeat
2633,D01501,18,Male,Permanent,3,18-25,Habitual
2634,D02753,30,Male,Permanent,0,26-35,First Time
2635,D00681,39,Female,Permanent,0,36-45,First Time
2636,D04961,61,Male,Learner,1,56-65,Repeat
2637,D00182,38,Male,Permanent,0,36-45,First Time
2638,D04884,36,Male,Permanent,2,36-45,Repeat
2639,D03762,43,Male,Permanent,0,36-45,First Time
2640,D04400,27,Male,Permanent,0,26-35,First Time
2641,D00909,50,Male,Permanent,0,46-55,First Time
2642,D03617,40,Male,Permanent,0,36-45,First Time
2643,D01890,38,Male,No License,5,36-45,Habitual
2644,D01299,26,Female,Permanent,0,26-35,First Time
2645,D02920,38,Male,Permanent,2,36-45,Repeat
2646,D02544,20,Male,Permanent,0,18-25,First Time
2647,D02579,27,Male,Permanent,2,26-35,Repeat
2648,D00253,55,Male,Permanent,1,46-55,Repeat
2649,D01662,34,Male,International,0,26-35,First Time
2650,D01384,45,Male,Permanent,1,36-45,Repeat
2651,D03209,36,Male,Permanent,0,36-45,First Time
2652,D00533,18,Male,Permanent,2,18-25,Repeat
2653,D02608,60,Male,Permanent,4,56-65,Habitual
2654,D02337,24,Male,Permanent,1,18-25,Repeat
2655,D01455,44,Male,Permanent,1,36-45,Repeat
2656,D00789,30,Male,Permanent,1,26-35,Repeat
2657,D00241,54,Male,International,4,46-55,Habitual
2658,D04129,29,Female,Permanent,1,26-35,Repeat
2659,D02876,35,Male,Learner,3,26-35,Habitual
2660,D04984,36,Male,Permanent,2,36-45,Repeat
2661,D00455,37,Male,Permanent,0,36-45,First Time
2662,D01369,60,Female,Permanent,0,56-65,First Time
2663,D00913,19,Male,Permanent,1,18-25,Repeat
2664,D03477,23,Male,Permanent,0,18-25,First Time
2665,D03130,27,Female,Permanent,0,26-35,First Time
2666,D03254,61,Male,Permanent,2,56-65,Repeat
2667,D00969,39,Female,Permanent,0,36-45,First Time
2668,D04831,19,Male,Permanent,0,18-25,First Time
2669,D01103,35,Male,Permanent,1,26-35,Repeat
2670,D02314,33,Male,Permanent,0,26-35,First Time
2671,D02059,21,Female,Learner,0,18-25,First Time
2672,D02570,31,Female,Permanent,0,26-35,First Time
2673,D01993,30,Male,Permanent,0,26-35,First Time
2674,D04216,40,Female,Permanent,2,36-45,Repeat
2675,D04036,38,Male,Permanent,5,36-45,Habitual
2676,D04284,40,Male,Permanent,0,36-45,First Time
2677,D02711,26,Female,Permanent,0,26-35,First Time
2678,D04725,19,Female,Learner,0,18-25,First Time
2679,D00885,31,Male,Permanent,0,26-35,First Time
2680,D00979,30,Male,Learner,0,26-35,First Time
2681,D02661,28,Male,Permanent,1,26-35,Repeat
2682,D04810,55,Female,Permanent,0,46-55,First Time
2683,D03598,45,Male,No License,0,36-45,First Time
2684,D03442,58,Male,International,0,56-65,First Time
2685,D04681,29,Female,Permanent,1,26-35,Repeat
2686,D00417,32,Male,International,0,26-35,First Time
2687,D02449,60,Male,Learner,0,56-65,First Time
2688,D03814,30,Female,Permanent,0,26-35,First Time
2689,D00805,53,Female,Permanent,0,46-55,First Time
2690,D00712,38,Male,Permanent,0,36-45,First Time
2691,D04992,30,Male,Learner,0,26-35,First Time
2692,D04407,24,Female,Permanent,2,18-25,Repeat
2693,D04491,34,Female,Permanent,0,26-35,First Time
2694,D02088,48,Male,Permanent,4,46-55,Habitual
2695,D03174,24,Male,Permanent,1,18-25,Repeat
2696,D01281,54,Male,Permanent,1,46-55,Repeat
2697,D03967,42,Male,Learner,0,36-45,First Time
2698,D02470,35,Male,Permanent,0,26-35,First Time
2699,D04034,20,Male,Permanent,0,18-25,First Time
2700,D04226,19,Male,Permanent,7,18-25,Habitual
2701,D04255,43,Male,Permanent,0,36-45,First Time
2702,D03270,59,Male,Permanent,6,56-65,Habitual
2703,D01310,20,Female,Permanent,1,18-25,Repeat
2704,D01287,67,Female,Permanent,2,65+,Repeat
2705,D01931,32,Male,Permanent,0,26-35,First Time
2706,D03019,18,Male,Permanent,0,18-25,First Time
2707,D00317,24,Male,No License,2,18-25,Repeat
2708,D03287,28,Male,Learner,1,26-35,Repeat
2709,D02236,36,Male,Permanent,2,36-45,Repeat
2710,D02138,39,Male,Permanent,2,36-45,Repeat
2711,D04578,32,Female,Permanent,0,26-35,First Time
2712,D01902,38,Male,No License,1,36-45,Repeat
2713,D03862,36,Male,Permanent,0,36-45,First Time
2714,D01288,59,Female,Permanent,0,56-65,First Time
2715,D04886,60,Male,Permanent,1,56-65,Repeat
2716,D00953,31,Male,Permanent,1,26-35,Repeat
2717,D02936,20,Male,Learner,0,18-25,First Time
2718,D02670,33,Male,Permanent,7,26-35,Habitual
2719,D00705,18,Male,Permanent,1,18-25,Repeat
2720,D00584,26,Male,Learner,4,26-35,Habitual
2721,D03835,38,Male,No License,0,36-45,First Time
2722,D01220,60,Male,Permanent,0,56-65,First Time
2723,D02756,19,Male,Permanent,0,18-25,First Time
2724,D01621,45,Male,Permanent,0,36-45,First Time
2725,D04200,19,Male,Permanent,1,18-25,Repeat
2726,D01631,26,Male,Permanent,0,26-35,First Time
2727,D01405,33,Male,Permanent,1,26-35,Repeat
2728,D02795,25,Male,Permanent,5,18-25,Habitual
2729,D01982,40,Male,International,0,36-45,First Time
2730,D02963,20,Male,Permanent,0,18-25,First Time
2731,D01464,20,Male,Permanent,1,18-25,Repeat
2732,D02600,26,Female,Learner,1,26-35,Repeat
2733,D04298,19,Male,Permanent,0,18-25,First Time
2734,D00629,38,Male,No License,0,36-45,First Time
2735,D03917,35,Male,Permanent,2,26-35,Repeat
2736,D02489,64,Male,No License,0,56-65,First Time
2737,D00775,38,Female,No License,6,36-45,Habitual
2738,D03184,25,Female,Permanent,1,18-25,Repeat
2739,D03864,65,Male,Permanent,1,56-65,Repeat
2740,D00016,32,Male,Permanent,0,26-35,First Time
2741,D01895,37,Male,Permanent,1,36-45,Repeat
2742,D03112,51,Male,No License,0,46-55,First Time
2743,D04969,40,Male,Permanent,0,36-45,First Time
2744,D04659,18,Male,Permanent,0,18-25,First Time
2745,D01565,54,Male,No License,0,46-55,First Time
2746,D04219,35,Female,Permanent,1,26-35,Repeat
2747,D00655,30,Male,Permanent,0,26-35,First Time
2748,D02855,23,Female,Permanent,2,18-25,Repeat
2749,D02342,24,Male,Permanent,0,18-25,First Time
2750,D00119,40,Female,Permanent,1,36-45,Repeat
2751,D01295,67,Female,Permanent,1,65+,Repeat
2752,D03954,32,Female,Permanent,0,26-35,First Time
2753,D03362,42,Female,Permanent,2,36-45,Repeat
2754,D03770,40,Female,International,1,36-45,Repeat
2755,D01331,56,Male,Permanent,2,56-65,Repeat
2756,D03351,30,Male,Permanent,0,26-35,First Time
2757,D04455,18,Male,Learner,2,18-25,Repeat
2758,D04160,30,Male,Learner,1,26-35,Repeat
2759,D04758,45,Male,Permanent,2,36-45,Repeat
2760,D02134,27,Male,Learner,1,26-35,Repeat
2761,D03342,27,Male,International,0,26-35,First Time
2762,D02845,28,Male,Permanent,2,26-35,Repeat
2763,D00636,48,Male,Permanent,3,46-55,Habitual
2764,D01240,39,Male,No License,1,36-45,Repeat
2765,D04070,41,Male,Permanent,0,36-45,First Time
2766,D00089,18,Male,Learner,0,18-25,First Time
2767,D01121,20,Female,Permanent,1,18-25,Repeat
2768,D00798,48,Male,No License,4,46-55,Habitual
2769,D01266,27,Male,Learner,2,26-35,Repeat
2770,D00237,40,Male,Permanent,1,36-45,Repeat
2771,D03802,20,Male,Permanent,1,18-25,Repeat
2772,D00625,32,Male,Permanent,0,26-35,First Time
2773,D02389,34,Male,Permanent,0,26-35,First Time
2774,D03653,30,Male,Permanent,1,26-35,Repeat
2775,D00813,34,Female,Learner,2,26-35,Repeat
2776,D01580,33,Female,Learner,1,26-35,Repeat
2777,D03732,35,Male,Permanent,0,26-35,First Time
2778,D01333,19,Male,Permanent,0,18-25,First Time
2779,D00526,28,Male,Permanent,1,26-35,Repeat
2780,D03057,20,Male,No License,2,18-25,Repeat
2781,D00059,60,Male,Permanent,0,56-65,First Time
2782,D02417,24,Female,No License,0,18-25,First Time
2783,D00363,31,Male,Permanent,2,26-35,Repeat
2784,D03070,51,Male,Permanent,0,46-55,First Time
2785,D00287,36,Male,Permanent,0,36-45,First Time
2786,D02517,28,Male,Permanent,1,26-35,Repeat
2787,D00375,33,Male,Permanent,0,26-35,First Time
2788,D04954,48,Male,Permanent,1,46-55,Repeat
2789,D04137,25,Male,Learner,1,18-25,Repeat
2790,D00958,31,Male,Permanent,5,26-35,Habitual
2791,D01694,32,Male,No License,7,26-35,Habitual
2792,D03661,67,Male,Permanent,1,65+,Repeat
2793,D03919,30,Male,Permanent,0,26-35,First Time
2794,D01566,46,Male,Permanent,0,46-55,First Time
2795,D04122,41,Female,Permanent,0,36-45,First Time
2796,D01969,21,Male,Learner,1,18-25,Repeat
2797,D00696,29,Male,Permanent,1,26-35,Repeat
2798,D01093,40,Female,Learner,2,36-45,Repeat
2799,D01584,37,Female,Permanent,0,36-45,First Time
2800,D00114,30,Male,International,0,26-35,First Time
2801,D04940,52,Male,Permanent,0,46-55,First Time
2802,D01080,35,Male,Permanent,2,26-35,Repeat
2803,D03060,26,Female,Permanent,2,26-35,Repeat
2804,D01493,19,Male,Learner,2,18-25,Repeat
2805,D03581,62,Female,Permanent,2,56-65,Repeat
2806,D00476,21,Male,Permanent,1,18-25,Repeat
2807,D00590,25,Male,Permanent,0,18-25,First Time
2808,D04928,48,Male,Permanent,0,46-55,First Time
2809,D02975,20,Female,Permanent,2,18-25,Repeat
2810,D04716,30,Female,Permanent,0,26-35,First Time
2811,D03847,48,Female,Permanent,2,46-55,Repeat
2812,D04726,61,Male,Learner,2,56-65,Repeat
2813,D04078,20,Male,Permanent,2,18-25,Repeat
2814,D02254,30,Male,Learner,1,26-35,Repeat
2815,D02140,20,Female,Permanent,1,18-25,Repeat
2816,D02425,56,Male,Permanent,1,56-65,Repeat
2817,D02282,58,Male,Permanent,2,56-65,Repeat
2818,D02459,35,Female,International,2,26-35,Repeat
2819,D03323,40,Male,Permanent,1,36-45,Repeat
2820,D03790,18,Male,Permanent,0,18-25,First Time
2821,D00753,36,Male,Permanent,1,36-45,Repeat
2822,D04005,64,Male,Permanent,1,56-65,Repeat
2823,D04858,32,Male,Permanent,2,26-35,Repeat
2824,D01994,23,Male,No License,1,18-25,Repeat
2825,D02771,28,Male,No License,7,26-35,Habitual
2826,D04926,48,Male,Permanent,0,46-55,First Time
2827,D04527,19,Male,Learner,2,18-25,Repeat
2828,D02323,52,Female,Permanent,0,46-55,First Time
2829,D00646,46,Male,Learner,0,46-55,First Time
2830,D00403,54,Male,Permanent,1,46-55,Repeat
2831,D03827,20,Female,Permanent,0,18-25,First Time
2832,D04924,30,Male,Permanent,6,26-35,Habitual
2833,D00196,40,Male,Permanent,6,36-45,Habitual
2834,D00974,28,Male,Permanent,0,26-35,First Time
2835,D04846,19,Male,Permanent,0,18-25,First Time
2836,D04785,20,Male,Permanent,1,18-25,Repeat
2837,D04622,37,Female,Permanent,1,36-45,Repeat
2838,D03907,24,Male,Permanent,0,18-25,First Time
2839,D02983,57,Male,Permanent,0,56-65,First Time
2840,D04722,25,Female,Permanent,1,18-25,Repeat
2841,D00238,26,Male,Permanent,2,26-35,Repeat
2842,D00225,66,Male,Permanent,0,65+,First Time
2843,D04914,35,Male,Permanent,5,26-35,Habitual
2844,D01824,28,Male,Permanent,0,26-35,First Time
2845,D03286,26,Male,Permanent,2,26-35,Repeat
2846,D01785,25,Female,Permanent,2,18-25,Repeat
2847,D03267,22,Male,Permanent,1,18-25,Repeat
2848,D03467,25,Male,Permanent,1,18-25,Repeat
2849,D03538,53,Male,Permanent,5,46-55,Habitual
2850,D02275,68,Male,Permanent,2,65+,Repeat
2851,D00983,22,Female,Permanent,0,18-25,First Time
2852,D04607,38,Male,International,1,36-45,Repeat
2853,D03731,21,Male,Permanent,2,18-25,Repeat
2854,D02767,24,Male,Permanent,0,18-25,First Time
2855,D00033,37,Male,Permanent,0,36-45,First Time
2856,D03320,25,Male,Learner,4,18-25,Habitual
2857,D04906,58,Male,Permanent,0,56-65,First Time
2858,D00343,29,Male,Learner,5,26-35,Habitual
2859,D04552,45,Male,Learner,0,36-45,First Time
2860,D02483,20,Female,Permanent,0,18-25,First Time
2861,D04230,44,Male,No License,1,36-45,Repeat
2862,D02069,30,Male,Permanent,0,26-35,First Time
2863,D01918,30,Male,Permanent,0,26-35,First Time
2864,D04797,37,Male,Permanent,2,36-45,Repeat
2865,D01509,45,Male,No License,1,36-45,Repeat
2866,D02101,52,Male,International,1,46-55,Repeat
2867,D00850,36,Female,Permanent,6,36-45,Habitual
2868,D02714,18,Male,Permanent,0,18-25,First Time
2869,D00339,28,Male,Permanent,1,26-35,Repeat
2870,D02871,22,Male,Learner,0,18-25,First Time
2871,D03821,24,Male,Permanent,0,18-25,First Time
2872,D02294,32,Male,Permanent,0,26-35,First Time
2873,D03055,26,Female,Permanent,1,26-35,Repeat
2874,D04422,23,Male,Learner,1,18-25,Repeat
2875,D04988,67,Male,Learner,1,65+,Repeat
2876,D04192,46,Male,Permanent,1,46-55,Repeat
2877,D00677,34,Male,Learner,0,26-35,First Time
2878,D00360,52,Male,Learner,1,46-55,Repeat
2879,D04798,33,Male,Permanent,3,26-35,Habitual
2880,D04936,39,Male,International,2,36-45,Repeat
2881,D04667,46,Male,Permanent,0,46-55,First Time
2882,D02456,29,Male,Permanent,1,26-35,Repeat
2883,D00583,57,Male,Permanent,0,56-65,First Time
2884,D03326,52,Male,Learner,4,46-55,Habitual
2885,D03279,40,Female,Permanent,2,36-45,Repeat
2886,D00954,48,Male,Permanent,2,46-55,Repeat
2887,D02762,23,Male,Permanent,0,18-25,First Time
2888,D03297,20,Female,No License,1,18-25,Repeat
2889,D04338,32,Male,Permanent,2,26-35,Repeat
2890,D04509,29,Male,Permanent,0,26-35,First Time
2891,D02687,33,Male,Learner,1,26-35,Repeat
2892,D02884,44,Male,Permanent,2,36-45,Repeat
2893,D01569,40,Male,International,2,36-45,Repeat
2894,D01932,37,Female,Permanent,0,36-45,First Time
2895,D02015,21,Male,Learner,1,18-25,Repeat
2896,D03219,69,Male,Learner,1,65+,Repeat
2897,D04252,57,Female,Learner,0,56-65,First Time
2898,D03716,38,Male,Permanent,0,36-45,First Time
2899,D04783,34,Female,Permanent,0,26-35,First Time
2900,D02533,40,Male,Permanent,1,36-45,Repeat
2901,D02584,70,Male,Permanent,0,65+,First Time
2902,D03332,36,Male,Permanent,0,36-45,First Time
2903,D04019,34,Male,Permanent,0,26-35,First Time
2904,D03368,46,Male,Permanent,2,46-55,Repeat
2905,D02787,20,Female,Permanent,0,18-25,First Time
2906,D01543,19,Male,Permanent,1,18-25,Repeat
2907,D00283,47,Male,Permanent,2,46-55,Repeat
2908,D01448,34,Male,Permanent,0,26-35,First Time
2909,D02500,28,Female,Permanent,1,26-35,Repeat
2910,D03900,19,Male,Permanent,1,18-25,Repeat
2911,D04575,58,Male,Permanent,1,56-65,Repeat
2912,D02807,53,Male,Learner,2,46-55,Repeat
2913,D04803,20,Male,Learner,0,18-25,First Time
2914,D01064,19,Male,International,0,18-25,First Time
2915,D02852,39,Male,Permanent,1,36-45,Repeat
2916,D02705,26,Male,Permanent,1,26-35,Repeat
2917,D00131,26,Male,Permanent,1,26-35,Repeat
2918,D02309,22,Male,Permanent,0,18-25,First Time
2919,D03724,25,Male,Permanent,0,18-25,First Time
2920,D01872,50,Male,International,0,46-55,First Time
2921,D00844,29,Male,Learner,1,26-35,Repeat
2922,D03427,37,Female,Permanent,0,36-45,First Time
2923,D03923,33,Male,Permanent,0,26-35,First Time
2924,D00280,18,Male,No License,2,18-25,Repeat
2925,D00489,61,Male,Permanent,0,56-65,First Time
2926,D03549,26,Male,Permanent,0,26-35,First Time
2927,D04996,25,Male,Permanent,0,18-25,First Time
2928,D03192,42,Male,Permanent,0,36-45,First Time
2929,D00298,38,Male,Permanent,2,36-45,Repeat
2930,D00121,18,Male,International,1,18-25,Repeat
2931,D04949,26,Male,Permanent,1,26-35,Repeat
2932,D01495,28,Male,No License,1,26-35,Repeat
2933,D00502,23,Male,International,1,18-25,Repeat
2934,D01248,20,Male,Permanent,1,18-25,Repeat
2935,D04977,40,Male,Permanent,0,36-45,First Time
2936,D02954,31,Male,No License,0,26-35,First Time
2937,D00666,25,Male,Permanent,0,18-25,First Time
2938,D02674,30,Male,International,1,26-35,Repeat
2939,D01925,41,Male,Permanent,0,36-45,First Time
2940,D04069,18,Male,Permanent,2,18-25,Repeat
2941,D04891,21,Female,Permanent,0,18-25,First Time
2942,D01396,20,Male,Permanent,0,18-25,First Time
2943,D01437,40,Female,Permanent,0,36-45,First Time
2944,D00987,37,Male,Permanent,0,36-45,First Time
2945,D03384,55,Male,Permanent,0,46-55,First Time
2946,D00791,18,Male,Permanent,1,18-25,Repeat
2947,D02857,20,Female,International,2,18-25,Repeat
2948,D03959,37,Male,Permanent,2,36-45,Repeat
2949,D04370,19,Female,Permanent,0,18-25,First Time
2950,D03428,54,Male,Permanent,2,46-55,Repeat
2951,D04383,36,Male,Permanent,0,36-45,First Time
2952,D02905,37,Male,No License,2,36-45,Repeat
2953,D00873,30,Male,Permanent,0,26-35,First Time
2954,D03755,26,Female,Permanent,0,26-35,First Time
2955,D01063,65,Male,Permanent,7,56-65,Habitual
2956,D01502,61,Male,Permanent,0,56-65,First Time
2957,D02213,21,Male,Permanent,1,18-25,Repeat
2958,D02578,38,Male,Permanent,0,36-45,First Time
2959,D00499,36,Male,Permanent,0,36-45,First Time
2960,D02906,54,Female,Permanent,0,46-55,First Time
2961,D04875,26,Male,Permanent,0,26-35,First Time
2962,D04234,33,Male,Permanent,1,26-35,Repeat
2963,D02829,43,Male,Learner,0,36-45,First Time
2964,D03673,32,Male,Permanent,2,26-35,Repeat
2965,D00090,29,Male,No License,5,26-35,Habitual
2966,D04532,29,Male,No License,0,26-35,First Time
2967,D02332,20,Male,Permanent,0,18-25,First Time
2968,D02832,27,Male,Permanent,0,26-35,First Time
2969,D01762,25,Male,Permanent,2,18-25,Repeat
2970,D04337,68,Male,Permanent,0,65+,First Time
2971,D03159,21,Male,Permanent,0,18-25,First Time
2972,D03231,30,Male,Permanent,0,26-35,First Time
2973,D03284,20,Male,International,1,18-25,Repeat
2974,D01775,31,Male,Permanent,0,26-35,First Time
2975,D04723,32,Male,Permanent,1,26-35,Repeat
2976,D03678,25,Male,Learner,0,18-25,First Time
2977,D03578,63,Male,Permanent,0,56-65,First Time
2978,D03863,37,Male,Permanent,0,36-45,First Time
2979,D01504,32,Male,Permanent,0,26-35,First Time
2980,D04025,21,Male,No License,2,18-25,Repeat
2981,D04819,67,Female,Permanent,1,65+,Repeat
2982,D04363,19,Female,Learner,1,18-25,Repeat
2983,D01132,40,Male,Permanent,0,36-45,First Time
2984,D02646,20,Female,Permanent,0,18-25,First Time
2985,D03075,24,Male,Permanent,2,18-25,Repeat
2986,D00947,24,Male,Permanent,0,18-25,First Time
2987,D02190,28,Male,Permanent,2,26-35,Repeat
2988,D00812,24,Female,Permanent,2,18-25,Repeat
2989,D00191,61,Male,Permanent,0,56-65,First Time
2990,D03811,27,Female,Permanent,0,26-35,First Time
2991,D04110,25,Female,Permanent,1,18-25,Repeat
2992,D00433,37,Male,No License,0,36-45,First Time
2993,D00618,25,Male,Learner,2,18-25,Repeat
2994,D02882,69,Male,Permanent,3,65+,Habitual
2995,D00996,20,Male,Permanent,0,18-25,First Time
2996,D04571,54,Male,Permanent,0,46-55,First Time
2997,D00250,30,Male,Learner,1,26-35,Repeat
2998,D04498,42,Female,Learner,0,36-45,First Time
2999,D01614,21,Female,Learner,1,18-25,Repeat
3000,D04066,40,Female,Permanent,1,36-45,Repeat
3001,D00536,18,Male,Permanent,0,18-25,First Time
3002,D02547,29,Male,Permanent,0,26-35,First Time
3003,D02406,32,Male,Permanent,0,26-35,First Time
3004,D03980,35,Male,Permanent,3,26-35,Habitual
3005,D04647,20,Male,Permanent,0,18-25,First Time
3006,D02717,24,Male,Permanent,1,18-25,Repeat
3007,D00164,35,Female,No License,3,26-35,Habitual
3008,D01527,35,Male,Learner,0,26-35,First Time
3009,D00691,28,Female,Learner,2,26-35,Repeat
3010,D03429,39,Male,Permanent,2,36-45,Repeat
3011,D00055,25,Male,Permanent,0,18-25,First Time
3012,D03946,29,Female,No License,0,26-35,First Time
3013,D01658,30,Female,Permanent,0,26-35,First Time
3014,D00653,53,Male,Learner,0,46-55,First Time
3015,D04788,20,Male,Permanent,1,18-25,Repeat
3016,D00816,35,Female,Permanent,6,26-35,Habitual
3017,D01669,40,Male,Permanent,0,36-45,First Time
3018,D01159,55,Male,No License,0,46-55,First Time
3019,D01238,25,Male,International,1,18-25,Repeat
3020,D04167,20,Male,Permanent,1,18-25,Repeat
3021,D04605,57,Male,Permanent,0,56-65,First Time
3022,D00448,65,Male,Permanent,1,56-65,Repeat
3023,D03304,69,Male,Permanent,0,65+,First Time
3024,D02770,19,Male,Permanent,0,18-25,First Time
3025,D04581,32,Female,Permanent,1,26-35,Repeat
3026,D01926,46,Male,Permanent,1,46-55,Repeat
3027,D01478,33,Male,Permanent,0,26-35,First Time
3028,D02053,38,Male,Learner,0,36-45,First Time
3029,D00671,34,Female,Learner,1,26-35,Repeat
3030,D04241,28,Male,Permanent,2,26-35,Repeat
3031,D02130,63,Female,International,2,56-65,Repeat
3032,D03591,46,Male,Permanent,0,46-55,First Time
3033,D04531,33,Male,Permanent,6,26-35,Habitual
3034,D01382,19,Male,Permanent,0,18-25,First Time
3035,D02797,42,Male,Permanent,1,36-45,Repeat
3036,D02386,48,Male,Permanent,0,46-55,First Time
3037,D03983,35,Male,Permanent,5,26-35,Habitual
3038,D02624,39,Male,International,1,36-45,Repeat
3039,D04801,32,Male,Permanent,0,26-35,First Time
3040,D03347,31,Male,Learner,0,26-35,First Time
3041,D02495,28,Male,Permanent,2,26-35,Repeat
3042,D01272,26,Male,Learner,1,26-35,Repeat
3043,D01888,30,Male,Learner,6,26-35,Habitual
3044,D01185,40,Male,Permanent,3,36-45,Habitual
3045,D04916,21,Female,Permanent,0,18-25,First Time
3046,D03275,35,Male,Permanent,1,26-35,Repeat
3047,D04190,68,Male,Permanent,2,65+,Repeat
3048,D03752,20,Male,Permanent,0,18-25,First Time
3049,D03273,70,Male,Permanent,4,65+,Habitual
3050,D04482,56,Male,Permanent,1,56-65,Repeat
3051,D00501,48,Male,Permanent,0,46-55,First Time
3052,D00142,20,Male,Permanent,0,18-25,First Time
3053,D02591,20,Male,Permanent,1,18-25,Repeat
3054,D01292,26,Male,Permanent,0,26-35,First Time
3055,D00188,20,Female,Permanent,2,18-25,Repeat
3056,D04179,27,Female,Learner,1,26-35,Repeat
3057,D04894,34,Male,Permanent,0,26-35,First Time
3058,D00251,24,Male,Learner,0,18-25,First Time
3059,D02221,25,Male,Permanent,0,18-25,First Time
3060,D04103,21,Male,Learner,2,18-25,Repeat
3061,D04148,34,Male,Permanent,1,26-35,Repeat
3062,D03687,43,Male,Permanent,0,36-45,First Time
